=== PlutoBrowser crash log ===
[23:35:50 #134] [P03] url selftests begin
[23:35:50 #135] [P03] PASS url.parse.empty
[23:35:50 #136] [P03] PASS url.parse.https_host
[23:35:50 #137] [P03] PASS url.parse.full
[23:35:50 #138] [P03] PASS url.parse.no_scheme
[23:35:50 #139] [P03] PASS url.parse.empty_host
[23:35:50 #140] [P03] PASS url.parse.ftp_custom_port
[23:35:50 #141] [P03] PASS url.parse.userinfo_quirk
[23:35:50 #142] [P03] PASS url.parse.colon_empty_port
[23:35:50 #143] [P03] PASS url.parse.port_zero
[23:35:50 #144] [P03] PASS url.parse.spaces_trimmed
[23:35:50 #145] [P03] PASS url.parse.about_blank
[23:35:50 #146] [P03] PASS url.parse.about_home
[23:35:50 #147] [P03] PASS url.parse.case_fold
[23:35:50 #148] [P03] PASS url.parse.ip_host
[23:35:50 #149] [P03] PASS url.parse.raw_trimmed
[23:35:50 #150] [P03] PASS url.parse.junk_port_ignored
[23:35:50 #151] [P03] PASS enc.plain
[23:35:50 #152] [P03] PASS enc.specials
[23:35:50 #153] [P03] PASS enc.unreserved_kept
[23:35:50 #154] [P03] PASS enc.plus_encoded
[23:35:50 #155] [P03] PASS enc.utf8
[23:35:50 #156] [P03] PASS enc.percent_literal
[23:35:50 #157] [P03] PASS enc.newline_crlf
[23:35:50 #158] [P03] PASS enc.empty
[23:35:50 #159] [P03] PASS dec.plus_space
[23:35:50 #160] [P03] PASS dec.pct_utf8
[23:35:50 #161] [P03] PASS dec.mixed
[23:35:50 #162] [P03] PASS dec.invalid_pct_kept
[23:35:50 #163] [P03] PASS dec.truncated_pct_kept
[23:35:50 #164] [P03] PASS dec.empty
[23:35:50 #165] [P03] PASS url.roundtrip
[23:35:50 #166] [P03] PASS isq.null_false
[23:35:50 #167] [P03] PASS isq.empty_false
[23:35:50 #168] [P03] PASS isq.spaces_query
[23:35:50 #169] [P03] PASS isq.dot_url
[23:35:50 #170] [P03] PASS isq.bare_word_query
[23:35:50 #171] [P03] PASS isq.leading_dot_query
[23:35:50 #172] [P03] PASS isq.trailing_dot_query
[23:35:50 #173] [P03] PASS isq.ip_url
[23:35:50 #174] [P03] PASS isq.localhost_url
[23:35:50 #175] [P03] PASS isq.localhost_suffix_url
[23:35:50 #176] [P03] PASS isq.https_url
[23:35:50 #177] [P03] PASS isq.about_url
[23:35:50 #178] [P03] PASS isq.file_url
[23:35:50 #179] [P03] PASS isq.spaces_only_is_query
[23:35:50 #180] [P03] PASS isq.upper_scheme_via_dot_rule
[23:35:50 #181] [P03] PASS isq.trimmed_before_dot_rule
[23:35:50 #182] [P03] PASS unwrap.ddg_uddg
[23:35:50 #183] [P03] PASS unwrap.non_ddg_false
[23:35:50 #184] [P03] PASS wrap.missing_uddg_false
[23:35:50 #185] [P03] PASS resolve.same_dir
[23:35:50 #186] [P03] PASS resolve.subdir
[23:35:50 #187] [P03] PASS resolve.root_rel
[23:35:50 #188] [P03] PASS resolve.protocol_relative
[23:35:50 #189] [P03] PASS resolve.anchor
[23:35:50 #190] [P03] PASS resolve.query_only
[23:35:50 #191] [P03] PASS resolve.custom_port_base
[23:35:50 #192] [P03] PASS resolve.anchor_keeps_query
[23:35:50 #193] [P03] PASS resolve.query_replaces
[23:35:50 #194] [P03] PASS resolve.dot_slash
[23:35:50 #195] [P03] PASS resolve.dotdot
[23:35:50 #196] [P03] PASS resolve.dotdot_clamped_root
[23:35:50 #197] [P03] PASS resolve.deep_beyond_root_dropped
[23:35:50 #198] [P03] PASS resolve.about_passthrough
[23:35:50 #199] [P03] PASS resolve.data_passthrough
[23:35:50 #200] [P03] PASS resolve.js_passthrough
[23:35:50 #201] [P03] PASS resolve.absolute_verbatim_case
[23:35:50 #202] [P03] PASS resolve.mailto_not_special
[23:35:50 #203] [P03] PASS resolve.empty_returns_base
[23:35:50 #204] [P03] PASS searchurl.ddg
[23:35:50 #205] [P03] url selftests done: 70 passed, 0 failed
[23:35:50 #206] [P04] storage+cookiejar selftests begin
[23:35:50 #207] [P04] PASS ts.epoch1970
[23:35:50 #208] [P04] PASS ts.bttf2015
[23:35:50 #209] [P04] PASS ts.leap2000feb29
[23:35:50 #210] [P04] PASS ts.neg1969
[23:35:50 #211] [P04] PASS ts.clamp_month0
[23:35:50 #212] [P04] PASS ts.clamp_month13
[23:35:50 #213] [P04] PASS ts.clamp_year_neg
[23:35:50 #214] [P04] PASS ts.clamp_day0
[23:35:50 #215] [P04] PASS ts.floor_frac
[23:35:50 #216] [P04] PASS ts.frac_hour
[23:35:50 #217] [P04] PASS ts.nil_hms_zeroed
[23:35:50 #218] [P04] PASS date.imf_fixdate
[23:35:50 #219] [P04] PASS date.rfc850_4digit
[23:35:50 #220] [P04] PASS date.rfc850_2digit
[23:35:50 #221] [P04] PASS date.rfc850_pivot69
[23:35:50 #222] [P04] PASS date.asctime_dblspace_nil
[23:35:50 #223] [P04] PASS date.asctime_single_space
[23:35:50 #224] [P04] PASS date.lowercase_month_nil
[23:35:50 #225] [P04] PASS date.garbage_nil
[23:35:50 #226] [P04] PASS date.trailing_junk_ok
[23:35:50 #227] [P04] PASS date.no_weekday_nil
[23:35:50 #228] [P04] PASS date.empty_nil
[23:35:50 #229] [P04] PASS sc01.basic
[23:35:50 #230] [P04] PASS sc02.attrs
[23:35:50 #231] [P04] PASS sc03.domain_dot
[23:35:50 #232] [P04] PASS sc04.domain_exact
[23:35:50 #233] [P04] PASS sc05.domain_suffix
[23:35:50 #234] [P04] PASS sc06.domain_localhost
[23:35:50 #235] [P04] PASS sc07.domain_foreign_reject
[23:35:50 #236] [P04] PASS sc08.domain_undotted_reject
[23:35:50 #237] [P04] PASS sc09.path_noslash
[23:35:50 #238] [P04] PASS sc10.samesite_lax
[23:35:50 #239] [P04] PASS sc11.samesite_weird_ignored
[23:35:50 #240] [P04] PASS sc12.maxage_future
[23:35:50 #241] [P04] PASS sc13.maxage_zero_del
[23:35:50 #242] [P04] PASS sc14.maxage_negative_del
[23:35:50 #243] [P04] PASS sc15.maxage_junk_ignored
[23:35:50 #244] [P04] PASS sc16.expires_imf
[23:35:50 #245] [P04] PASS sc17.expires_asctime
[23:35:50 #246] [P04] PASS sc18.expires_garbage_ignored
[23:35:50 #247] [P04] PASS sc19.expires_then_maxage_wins
[23:35:50 #248] [P04] PASS sc20.maxage_then_expires_skipped
[23:35:50 #249] [P04] PASS rej.space_in_pair
[23:35:50 #250] [P04] PASS rej.bad_name
[23:35:50 #251] [P04] PASS rej.no_name
[23:35:50 #252] [P04] PASS rej.quote_in_value
[23:35:50 #253] [P04] PASS rej.comma_in_value
[23:35:50 #254] [P04] PASS rej.no_equals
[23:35:50 #255] [P04] PASS sc27.empty_value_ok
[23:35:50 #256] [P04] PASS sc32.dollar_name_ok
[23:35:50 #257] [P04] PASS sc33.empty_attrs_skipped
[23:35:50 #258] [P04] PASS rej.empty_host_raw
[23:35:50 #259] [P04] PASS rej.null_host
[23:35:50 #260] [P04] PASS rej.null_raw
[23:35:50 #261] [P04] PASS rej.ws_only_raw
[23:35:50 #262] [P04] PASS hdr.two_cookies
[23:35:50 #263] [P04] PASS hdr.replace_moves_end
[23:35:50 #264] [P04] PASS store.replace_count
[23:35:50 #265] [P04] PASS hdr.after_delete
[23:35:50 #266] [P04] PASS store.delete_count
[23:35:50 #267] [P04] PASS hdr.domain_cookie
[23:35:50 #268] [P04] PASS hdr.cross_host_isolated
[23:35:50 #269] [P04] PASS store.domain_count
[23:35:50 #270] [P04] PASS hdr.secure_blocked_http
[23:35:50 #271] [P04] PASS hdr.secure_allowed_https
[23:35:50 #272] [P04] PASS store.secure_count
[23:35:50 #273] [P04] PASS hdr.path_prefix_no
[23:35:50 #274] [P04] PASS hdr.path_exact_yes
[23:35:50 #275] [P04] PASS hdr.path_subdir_yes
[23:35:50 #276] [P04] PASS hdr.path_boundary_no
[23:35:50 #277] [P04] PASS store.docs_count
[23:35:51 #278] [P04] PASS cap.count300
[23:35:51 #279] [P04] PASS cap.first_evicted_to_c6
[23:35:51 #280] [P04] PASS cap.last_is_c305
[23:35:51 #281] [P04] PASS cap.future_expires_stored_evicts
[23:35:51 #282] [P04] PASS clear.zeroes
[23:35:51 #283] [P04] PASS exp.stored
[23:35:51 #284] [P04] PASS exp.alive_before
[23:35:51 #285] [P04] PASS exp.pruned_after
[23:35:51 #286] [P04] PASS exp.list_empty_after_prune
[23:35:51 #287] [P04] PASS st.defaults_bm9
[23:35:51 #288] [P04] PASS st.default_bm1_fields
[23:35:51 #289] [P04] PASS st.default_bm8_title
[23:35:51 #290] [P04] PASS st.default_settings
[23:35:51 #291] [P04] PASS hist.about_and_empty_skipped
[23:35:51 #292] [P04] PASS hist.two_added
[23:35:51 #293] [P04] PASS hist.insert_front_order
[23:35:51 #294] [P04] PASS hist.time_hhmm
[23:35:51 #295] [P04] PASS hist.dedup_count
[23:35:51 #296] [P04] PASS hist.dedup_moves_front_title_defaults_url
[23:35:51 #297] [P04] PASS hist.cap50
[23:35:51 #298] [P04] PASS hist.cap_newest_first
[23:35:51 #299] [P04] PASS hist.cap_oldest_evicted_fill1to5_gone
[23:35:51 #300] [P04] PASS bm.is_true
[23:35:51 #301] [P04] PASS bm.is_false
[23:35:51 #302] [P04] PASS bm.add_empty_rejected
[23:35:51 #303] [P04] PASS bm.dup_returns_true
[23:35:51 #304] [P04] PASS bm.dup_updates_title_only_keeps_desc
[23:35:51 #305] [P04] PASS bm.append_true
[23:35:51 #306] [P04] PASS bm.appended_last
[23:35:51 #307] [P04] PASS bm.remove_valid
[23:35:51 #308] [P04] PASS bm.remove_zero_invalid
[23:35:51 #309] [P04] PASS bm.remove_big_invalid
[23:35:51 #310] [P04] PASS st.save_ok
[23:35:51 #311] [P04] PASS st.load_ok
[23:35:51 #312] [P04] PASS st.roundtrip_bm9
[23:35:51 #313] [P04] PASS st.roundtrip_bm1
[23:35:51 #314] [P04] PASS st.roundtrip_hist_top
[23:35:51 #315] [P04] PASS st.roundtrip_settings
[23:35:51 #316] [P04] PASS st.save_empty_bm
[23:35:51 #317] [P04] PASS st.load_empty_bm
[23:35:51 #318] [P04] PASS st.empty_bm_falls_back_to_defaults
[23:35:51 #319] [P04] PASS st.empty_bm_default_google
[23:35:51 #320] [P04] PASS num.junk_fail
[23:35:51 #321] [P04] PASS num.empty_fail
[23:35:51 #322] [P04] PASS num.comma_fail
[23:35:51 #323] [P04] PASS num.ws_trimmed
[23:35:51 #324] [P04] PASS num.hex
[23:35:51 #325] [P04] PASS num.exponent
[23:35:51 #326] [P04] storage+cookiejar selftests done: 119 passed, 0 failed
[23:35:51 #327] [P05] task queued (queue=1)
[23:35:51 #328] [P05] PASS run.is_running_immediately
[23:35:51 #329] [P05] PASS run.progress_reset_immediately
[23:35:51 #330] [P05] PASS run.step_not_called_before_update
[23:35:51 #331] [P05] task done
[23:35:51 #332] [P05] gc drain (no-op in C)
[23:35:51 #333] [P05] PASS done.no_callback_when_null_onComplete
[23:35:51 #334] [P05] PASS done.queue_emptied_progress_forced_one
[23:35:51 #335] [P05] task queued (queue=1)
[23:35:51 #336] [P05] task done
[23:35:51 #337] [P05] gc drain (no-op in C)
[23:35:51 #338] [P05] PASS budget.first_yield_at_iter64
[23:35:51 #339] [P05] PASS budget.frames16_for_1000iters_at20ms
[23:35:51 #340] [P05] task queued (queue=1)
[23:35:51 #341] [P05] task done
[23:35:51 #342] [P05] gc drain (no-op in C)
[23:35:51 #343] [P05] PASS budget.frozen_clock_single_frame
[23:35:51 #344] [P05] PASS outside.never_yields
[23:35:51 #345] [P05] task queued (queue=1)
[23:35:51 #346] [P05] task error: Parse Error: boom
[23:35:51 #347] [P05] gc drain (no-op in C)
[23:35:51 #348] [P05] PASS err.onError_not_onComplete
[23:35:51 #349] [P05] PASS err.message_delivered_verbatim
[23:35:51 #350] [P05] PASS err.progress_keeps_task_report
[23:35:51 #351] [P05] task queued (queue=1)
[23:35:51 #352] [P05] task error: task error
[23:35:51 #353] [P05] gc drain (no-op in C)
[23:35:51 #354] [P05] PASS err.default_message
[23:35:51 #355] [P05] task queued (queue=1)
[23:35:51 #356] [P05] task queued (queue=2)
[23:35:51 #357] [P05] PASS fifo.two_queued
[23:35:51 #358] [P05] task done
[23:35:51 #359] [P05] gc drain (no-op in C)
[23:35:51 #360] [P05] PASS fifo.upd1_only_head_a
[23:35:51 #361] [P05] task done
[23:35:51 #362] [P05] gc drain (no-op in C)
[23:35:51 #363] [P05] PASS fifo.upd2_then_b
[23:35:51 #364] [P05] PASS fifo.upd3_idle
[23:35:51 #365] [P05] task queued (queue=1)
[23:35:51 #366] [P05] PASS prog.reset_by_run
[23:35:51 #367] [P05] PASS prog.neg_clamped
[23:35:51 #368] [P05] PASS prog.set03
[23:35:51 #369] [P05] PASS prog.regression_ignored
[23:35:51 #370] [P05] PASS prog.over_clamped
[23:35:51 #371] [P05] task done
[23:35:51 #372] [P05] gc drain (no-op in C)
[23:35:51 #373] [P05] PASS cancel.empty_queue_noop
[23:35:51 #374] [P05] task queued (queue=1)
[23:35:51 #375] [P05] PASS cancel.job_started_yielded
[23:35:51 #376] [P05] cancelAll dropped all tasks
[23:35:51 #377] [P05] PASS cancel.queue_cleared_progress_zeroed
[23:35:51 #378] [P05] PASS cancel.no_callbacks_fired
[23:35:51 #379] [P05] PASS cancel.ctx_freed
[23:35:51 #380] [P05] gc drain (no-op in C)
[23:35:51 #381] [P05] PASS cancel.post_cancel_idle_safe
[23:35:51 #382] [P05] task queued (queue=1)
[23:35:51 #383] [P05] task queued (queue=2)
[23:35:51 #384] [P05] PASS run.second_run_resets_progress
[23:35:51 #385] [P05] cancelAll dropped all tasks
[23:35:51 #386] [P05] task queued (queue=1)
[23:35:51 #387] [P05] task done
[23:35:51 #388] [P05] gc drain (no-op in C)
[23:35:51 #389] [P05] PASS free.on_complete_path
[23:35:51 #390] [P05] task queued (queue=1)
[23:35:51 #391] [P05] task error: task error
[23:35:51 #392] [P05] gc drain (no-op in C)
[23:35:51 #393] [P05] PASS free.on_error_path
[23:35:51 #394] [P05] task queued (queue=1)
[23:35:51 #395] [P05] task done
[23:35:51 #396] [P05] gc drain (no-op in C)
[23:35:51 #397] [P05] PASS yieldn.four_frames_then_done
[23:35:51 #398] [P05] gc drain (no-op in C)
[23:35:51 #399] [P05] PASS gc.external_schedule_safe
[23:35:51 #400] [P05] tasks selftests done: 33 passed, 0 failed
[23:35:51 #401] [P06] PASS cp1252.A41_raw_ascii
[23:35:51 #402] [P06] PASS cp1252.7f_stays_raw
[23:35:51 #403] [P06] PASS cp1252.80_is_euro
[23:35:51 #404] [P06] PASS cp1252.81_self_map_C281
[23:35:51 #405] [P06] PASS cp1252.92_right_quote
[23:35:51 #406] [P06] PASS cp1252.9c_oe_ligature
[23:35:51 #407] [P06] PASS cp1252.9f_Y_dieresis
[23:35:51 #408] [P06] PASS cp1252.a0_passthrough_C2A0
[23:35:51 #409] [P06] PASS cp1252.no_header_verbatim
[23:35:51 #410] [P06] PASS cp1252.e9_decodes_C3A9
[23:35:51 #411] [P06] PASS cp1252.ff_decodes_C3BF
[23:35:51 #412] [P06] PASS utf16le.bom_A
[23:35:51 #413] [P06] PASS utf16le.surrogate_pair_U10037
[23:35:51 #414] [P06] PASS utf16le.lone_high_consumes_next
[23:35:51 #415] [P06] PASS utf16be.euro_check
[23:35:51 #416] [P06] PASS utf8bom.stripped_hello
[23:35:51 #417] [P06] PASS hdr.utf8_verbatim_E9
[23:35:51 #418] [P06] PASS hdr.utf_8_alias_verbatim
[23:35:51 #419] [P06] PASS hdr.utf8mb4_passthrough
[23:35:51 #420] [P06] PASS hdr.ascii_verbatim
[23:35:51 #421] [P06] PASS hdr.usascii_passthrough
[23:35:51 #422] [P06] PASS hdr.quoted_value_fails_pattern
[23:35:51 #423] [P06] PASS hdr.missing_value_fails
[23:35:51 #424] [P06] PASS hdr.no_charset_verbatim
[23:35:51 #425] [P06] PASS hdr.Windows1252_decodes
[23:35:51 #426] [P06] PASS hdr.cp1252_decodes
[23:35:51 #427] [P06] PASS hdr.latin1_decodes
[23:35:51 #428] [P06] PASS hdr.iso88591_decodes
[23:35:51 #429] [P06] PASS hdr.iso8859_decodes
[23:35:51 #430] [P06] PASS hdr.shiftjis_besteffort
[23:35:51 #431] [P06] PASS hdr.eucjp_besteffort
[23:35:51 #432] [P06] PASS hdr.utf16le_nonbom_empty
[23:35:51 #433] [P06] PASS hdr.bare_utf16_not_dispatched
[23:35:51 #434] [P06] PASS meta.charset_simple_decodes
[23:35:51 #435] [P06] PASS meta.http_equiv_content_pattern
[23:35:51 #436] [P06] PASS meta.beyond1024_ignored
[23:35:51 #437] [P06] PASS prec.header_cp1252_beats_meta
[23:35:51 #438] [P06] PASS prec.header_utf8_allows_meta
[23:35:51 #439] [P06] PASS ent.fastpath_control_verbatim
[23:35:51 #440] [P06] PASS ent.named_basics
[23:35:51 #441] [P06] PASS ent.copy_reg_trade
[23:35:51 #442] [P06] PASS ent.deg_not_exact_spacing
[23:35:51 #443] [P06] PASS ent.frac12_never_matches
[23:35:51 #444] [P06] PASS ent.unknown_name_spaced
[23:35:51 #445] [P06] PASS ent.case_sensitive
[23:35:51 #446] [P06] PASS ent.missing_semicolon_raw
[23:35:51 #447] [P06] PASS dec.basic_nbsp_dashes
[23:35:51 #448] [P06] PASS dec.quote_family_ellipsis_bullet
[23:35:51 #449] [P06] PASS dec.math_table
[23:35:51 #450] [P06] PASS dec.range_edges
[23:35:51 #451] [P06] PASS dec.huge_number_space
[23:35:51 #452] [P06] PASS hex.basic_a0_dash
[23:35:51 #453] [P06] PASS hex.thin_spaces
[23:35:51 #454] [P06] PASS hex.lacks_201a_asymmetry
[23:35:51 #455] [P06] PASS dec.has_201a_quote
[23:35:51 #456] [P06] PASS clean.translit_accents
[23:35:51 #457] [P06] PASS clean.OE_thorn
[23:35:51 #458] [P06] PASS clean.caron_unmapped_space
[23:35:51 #459] [P06] PASS clean.euro_3byte_single_space
[23:35:51 #460] [P06] PASS clean.emoji_widens_per_byte
[23:35:51 #461] [P06] PASS clean.truncated_tail_single_space
[23:35:51 #462] [P06] PASS clean.nbsp_fixed_seq
[23:35:51 #463] [P06] PASS clean.emdash_fixed_seq
[23:35:51 #464] [P06] PASS clean.full_pipeline_mixed
[23:35:51 #465] [P06] PASS clean.high_absent_keeps_control
[23:35:51 #466] [P06] PASS encode.all_but_apostrophe
[23:35:51 #467] [P06] PASS encode.null_empty
[23:35:51 #468] [P05] task queued (queue=1)
[23:35:51 #469] [P05] task done
[23:35:51 #470] [P05] gc drain (no-op in C)
[23:35:51 #471] [P06] PASS task.decode_completes_one_frame
[23:35:51 #472] [P06] PASS task.decode_outlen
[23:35:51 #473] [P06] PASS task.decode_output
[23:35:51 #474] [P06] PASS norm.windows1252_alias
[23:35:51 #475] [P06] PASS norm.utf8_alias
[23:35:51 #476] [P06] PASS norm.null_safe
[23:35:51 #477] [P06] PASS degen.null_body_empty
[23:35:51 #478] [P06] PASS degen.decode_empty
[23:35:51 #479] [P06] encoding selftests done: 75 passed, 0 failed
[23:35:51 #480] [P07] PASS A.ret
[23:35:51 #481] [P07] PASS A.loading_after_get
[23:35:51 #482] [P07] PASS A.conn_args
[23:35:51 #483] [P07] PASS A.timeouts_ms_and_bufsize
[23:35:51 #484] [P07] PASS A.request_bytes_exact
[23:35:51 #485] [P07] PASS A.loading_after_success
[23:35:51 #486] [P07] PASS A2.conn_ssl_8443
[23:35:51 #487] [P07] PASS A2.cookie_request_bytes
[23:35:51 #488] [P07] PASS A3.default_port_suppressed
[23:35:51 #489] [P07] PASS C.jar_count_2
[23:35:51 #490] [P07] PASS C.cookie_header_roundtrip
[23:35:51 #491] [P07] PASS D.ret
[23:35:51 #492] [P07] PASS D.status
[23:35:51 #493] [P07] PASS D.bodylen_beyond_cl
[23:35:51 #494] [P07] PASS D.slice_to_end
[23:35:51 #495] [P07] PASS D.url
[23:35:51 #496] [P07] PASS E.no_success_midstream
[23:35:51 #497] [P07] PASS E.status
[23:35:51 #498] [P07] PASS E.decoded_body
[23:35:51 #499] [P07] PASS F.first_hop_closed
[23:35:51 #500] [P07] PASS F.hop2_conn
[23:35:51 #501] [P07] PASS F.relative_resolution
