=== PlutoBrowser crash log ===
[02:30:34 #50] [P02] PASS lpat.attr_squote_1
[02:30:34 #51] [P02] PASS lpat.attr_squote_2
[02:30:34 #52] [P02] PASS lpat.attr_squote_done
[02:30:34 #53] [P02] PASS lpat.pathcmd_M
[02:30:34 #54] [P02] PASS lpat.pathcmd_L
[02:30:34 #55] [P02] PASS lpat.pathcmd_Z_empty_arg
[02:30:34 #56] [P02] PASS lpat.pathcmd_done
[02:30:34 #57] [P02] PASS lpat.entity_named_amp
[02:30:34 #58] [P02] PASS lpat.entity_named_lt
[02:30:34 #59] [P02] PASS lpat.entity_named_skips_dec
[02:30:34 #60] [P02] PASS lpat.entity_decimal
[02:30:34 #61] [P02] PASS lpat.entity_hex_lower_x
[02:30:34 #62] [P02] PASS lpat.entity_hex_upper_X
[02:30:34 #63] [P02] PASS lpat.entity_hex_done
[02:30:34 #64] [P02] PASS lpat.charset_utf8
[02:30:34 #65] [P02] PASS lpat.http_status
[02:30:34 #66] [P02] PASS lpat.meta_refresh_url_upper
[02:30:34 #67] [P02] PASS lpat.meta_refresh_frac
[02:30:34 #68] [P02] PASS lpat.viewbox_four_caps
[02:30:34 #69] [P02] PASS lpat.tag_div_attrs
[02:30:34 #70] [P02] PASS lpat.tag_br_selfclose
[02:30:34 #71] [P02] PASS lpat.tag_close_not_matched
[02:30:34 #72] [P02] PASS lpat.css_prop_lua_truth
[02:30:34 #73] [P02] PASS lpat.cookie_pair
[02:30:34 #74] [P02] PASS lpat.tokens_a
[02:30:34 #75] [P02] PASS lpat.tokens_bb
[02:30:34 #76] [P02] PASS lpat.tokens_ccc
[02:30:34 #77] [P02] PASS lpat.tokens_done
[02:30:34 #78] [P02] PASS lpat.lazy_dash
[02:30:34 #79] [P02] PASS lpat.greedy_star
[02:30:34 #80] [P02] PASS lpat.endpunct_true
[02:30:34 #81] [P02] PASS lpat.endpunct_false
[02:30:34 #82] [P02] PASS lpat.escape_dot
[02:30:34 #83] [P02] PASS lpat.escape_percent
[02:30:34 #84] [P02] PASS lpat.escape_dash_outside_set
[02:30:34 #85] [P02] PASS lpat.gsub_fn_hexdecode
[02:30:34 #86] [P02] PASS lpat.gsub_fn_encode
[02:30:34 #87] [P02] PASS lpat.find_init_offset
[02:30:34 #88] [P02] PASS lpat.find_plain
[02:30:34 #89] [P02] PASS lpat.find_plain_miss
[02:30:34 #90] [P02] PASS lpat.gsub_template_trim
[02:30:34 #91] [P02] PASS lpat.gsub_crlf
[02:30:34 #92] [P02] PASS lpat.gsub_count3
[02:30:34 #93] [P02] PASS lpat.gsub_empty_matches
[02:30:34 #94] [P02] PASS lpat.negclass_A
[02:30:34 #95] [P02] PASS lpat.negclass_done
[02:30:34 #96] [P02] PASS lpat.set_leading_bracket
[02:30:34 #97] [P02] PASS lpat.nul_subject_first
[02:30:34 #98] [P02] PASS lpat.nul_subject_second
[02:30:34 #99] [P02] PASS lpat.nul_subject_done
[02:30:34 #100] [P02] PASS lpat.position_capture
[02:30:34 #101] [P02] PASS lpat.balance
[02:30:34 #102] [P02] PASS lpat.frontier_THE
[02:30:34 #103] [P02] PASS lpat.frontier_quick
[02:30:34 #104] [P02] PASS lpat.frontier_fox
[02:30:34 #105] [P02] PASS lpat.frontier_done
[02:30:34 #106] [P02] PASS lpat.opt_without_u
[02:30:34 #107] [P02] PASS lpat.opt_with_u
[02:30:34 #108] [P02] PASS lpat.ip_anchor_ok
[02:30:34 #109] [P02] PASS lpat.ip_anchor_trailing_fail
[02:30:34 #110] ERROR: luapattern: malformed pattern (missing ])  ||  stack: src/util/luapattern.c:79
[02:30:34 #111] [P02] PASS lpat.malformed_set_err
[02:30:34 #112] [P02] PASS json.parse_fixture
[02:30:34 #113] [P02] PASS json.obj_string
[02:30:34 #114] [P02] PASS json.negative_int
[02:30:34 #115] [P02] PASS json.float
[02:30:34 #116] [P02] PASS json.exponent
[02:30:34 #117] [P02] PASS json.bool_true
[02:30:34 #118] [P02] PASS json.null_value
[02:30:34 #119] [P02] PASS json.absent_key
[02:30:34 #120] [P02] PASS json.arr_count
[02:30:34 #121] [P02] PASS json.arr_num
[02:30:34 #122] [P02] PASS json.arr_null_elem
[02:30:34 #123] [P02] PASS json.arr_nested_obj
[02:30:34 #124] [P02] PASS json.escapes_unicode_surrogate
[02:30:34 #125] [P02] PASS json.trailing_data_error
[02:30:34 #126] [P02] PASS json.bad_value_error
[02:30:34 #127] [P02] PASS json.unterminated_error
[02:30:34 #128] [P02] PASS json.roundtrip_parse
[02:30:34 #129] [P02] PASS json.roundtrip_stable
[02:30:34 #130] [P02] PASS json.roundtrip_arr_value
[02:30:34 #131] [P02] PASS json.roundtrip_nested_bool
[02:30:34 #132] [P02] PASS json.obj_set_replace
[02:30:34 #133] [P02] util selftests done: 128 passed, 0 failed
[02:30:34 #134] [P03] url selftests begin
[02:30:34 #135] [P03] PASS url.parse.empty
[02:30:34 #136] [P03] PASS url.parse.https_host
[02:30:34 #137] [P03] PASS url.parse.full
[02:30:34 #138] [P03] PASS url.parse.no_scheme
[02:30:34 #139] [P03] PASS url.parse.empty_host
[02:30:34 #140] [P03] PASS url.parse.ftp_custom_port
[02:30:34 #141] [P03] PASS url.parse.userinfo_quirk
[02:30:34 #142] [P03] PASS url.parse.colon_empty_port
[02:30:34 #143] [P03] PASS url.parse.port_zero
[02:30:34 #144] [P03] PASS url.parse.spaces_trimmed
[02:30:34 #145] [P03] PASS url.parse.about_blank
[02:30:34 #146] [P03] PASS url.parse.about_home
[02:30:34 #147] [P03] PASS url.parse.case_fold
[02:30:34 #148] [P03] PASS url.parse.ip_host
[02:30:34 #149] [P03] PASS url.parse.raw_trimmed
[02:30:34 #150] [P03] PASS url.parse.junk_port_ignored
[02:30:34 #151] [P03] PASS enc.plain
[02:30:34 #152] [P03] PASS enc.specials
[02:30:34 #153] [P03] PASS enc.unreserved_kept
[02:30:34 #154] [P03] PASS enc.plus_encoded
[02:30:34 #155] [P03] PASS enc.utf8
[02:30:34 #156] [P03] PASS enc.percent_literal
[02:30:34 #157] [P03] PASS enc.newline_crlf
[02:30:34 #158] [P03] PASS enc.empty
[02:30:34 #159] [P03] PASS dec.plus_space
[02:30:34 #160] [P03] PASS dec.pct_utf8
[02:30:34 #161] [P03] PASS dec.mixed
[02:30:34 #162] [P03] PASS dec.invalid_pct_kept
[02:30:34 #163] [P03] PASS dec.truncated_pct_kept
[02:30:34 #164] [P03] PASS dec.empty
[02:30:34 #165] [P03] PASS url.roundtrip
[02:30:34 #166] [P03] PASS isq.null_false
[02:30:34 #167] [P03] PASS isq.empty_false
[02:30:34 #168] [P03] PASS isq.spaces_query
[02:30:34 #169] [P03] PASS isq.dot_url
[02:30:34 #170] [P03] PASS isq.bare_word_query
[02:30:34 #171] [P03] PASS isq.leading_dot_query
[02:30:34 #172] [P03] PASS isq.trailing_dot_query
[02:30:34 #173] [P03] PASS isq.ip_url
[02:30:34 #174] [P03] PASS isq.localhost_url
[02:30:34 #175] [P03] PASS isq.localhost_suffix_url
[02:30:34 #176] [P03] PASS isq.https_url
[02:30:34 #177] [P03] PASS isq.about_url
[02:30:34 #178] [P03] PASS isq.file_url
[02:30:34 #179] [P03] PASS isq.spaces_only_is_query
[02:30:34 #180] [P03] PASS isq.upper_scheme_via_dot_rule
[02:30:34 #181] [P03] PASS isq.trimmed_before_dot_rule
[02:30:34 #182] [P03] PASS unwrap.ddg_uddg
[02:30:34 #183] [P03] PASS unwrap.non_ddg_false
[02:30:34 #184] [P03] PASS wrap.missing_uddg_false
[02:30:34 #185] [P03] PASS resolve.same_dir
[02:30:34 #186] [P03] PASS resolve.subdir
[02:30:34 #187] [P03] PASS resolve.root_rel
[02:30:34 #188] [P03] PASS resolve.protocol_relative
[02:30:34 #189] [P03] PASS resolve.anchor
[02:30:34 #190] [P03] PASS resolve.query_only
[02:30:34 #191] [P03] PASS resolve.custom_port_base
[02:30:34 #192] [P03] PASS resolve.anchor_keeps_query
[02:30:34 #193] [P03] PASS resolve.query_replaces
[02:30:34 #194] [P03] PASS resolve.dot_slash
[02:30:34 #195] [P03] PASS resolve.dotdot
[02:30:34 #196] [P03] PASS resolve.dotdot_clamped_root
[02:30:34 #197] [P03] PASS resolve.deep_beyond_root_dropped
[02:30:34 #198] [P03] PASS resolve.about_passthrough
[02:30:34 #199] [P03] PASS resolve.data_passthrough
[02:30:34 #200] [P03] PASS resolve.js_passthrough
[02:30:34 #201] [P03] PASS resolve.absolute_verbatim_case
[02:30:34 #202] [P03] PASS resolve.mailto_not_special
[02:30:34 #203] [P03] PASS resolve.empty_returns_base
[02:30:34 #204] [P03] PASS searchurl.ddg
[02:30:34 #205] [P03] url selftests done: 70 passed, 0 failed
[02:30:34 #206] [P04] storage+cookiejar selftests begin
[02:30:34 #207] [P04] PASS ts.epoch1970
[02:30:34 #208] [P04] PASS ts.bttf2015
[02:30:34 #209] [P04] PASS ts.leap2000feb29
[02:30:34 #210] [P04] PASS ts.neg1969
[02:30:34 #211] [P04] PASS ts.clamp_month0
[02:30:34 #212] [P04] PASS ts.clamp_month13
[02:30:34 #213] [P04] PASS ts.clamp_year_neg
[02:30:34 #214] [P04] PASS ts.clamp_day0
[02:30:34 #215] [P04] PASS ts.floor_frac
[02:30:34 #216] [P04] PASS ts.frac_hour
[02:30:34 #217] [P04] PASS ts.nil_hms_zeroed
[02:30:34 #218] [P04] PASS date.imf_fixdate
[02:30:34 #219] [P04] PASS date.rfc850_4digit
[02:30:34 #220] [P04] PASS date.rfc850_2digit
[02:30:34 #221] [P04] PASS date.rfc850_pivot69
[02:30:34 #222] [P04] PASS date.asctime_dblspace_nil
[02:30:34 #223] [P04] PASS date.asctime_single_space
[02:30:34 #224] [P04] PASS date.lowercase_month_nil
[02:30:34 #225] [P04] PASS date.garbage_nil
[02:30:34 #226] [P04] PASS date.trailing_junk_ok
[02:30:34 #227] [P04] PASS date.no_weekday_nil
[02:30:34 #228] [P04] PASS date.empty_nil
[02:30:34 #229] [P04] PASS sc01.basic
[02:30:34 #230] [P04] PASS sc02.attrs
[02:30:34 #231] [P04] PASS sc03.domain_dot
[02:30:34 #232] [P04] PASS sc04.domain_exact
[02:30:34 #233] [P04] PASS sc05.domain_suffix
[02:30:34 #234] [P04] PASS sc06.domain_localhost
[02:30:34 #235] [P04] PASS sc07.domain_foreign_reject
[02:30:34 #236] [P04] PASS sc08.domain_undotted_reject
[02:30:34 #237] [P04] PASS sc09.path_noslash
[02:30:34 #238] [P04] PASS sc10.samesite_lax
[02:30:34 #239] [P04] PASS sc11.samesite_weird_ignored
[02:30:34 #240] [P04] PASS sc12.maxage_future
[02:30:34 #241] [P04] PASS sc13.maxage_zero_del
[02:30:34 #242] [P04] PASS sc14.maxage_negative_del
[02:30:34 #243] [P04] PASS sc15.maxage_junk_ignored
[02:30:34 #244] [P04] PASS sc16.expires_imf
[02:30:34 #245] [P04] PASS sc17.expires_asctime
[02:30:34 #246] [P04] PASS sc18.expires_garbage_ignored
[02:30:34 #247] [P04] PASS sc19.expires_then_maxage_wins
[02:30:34 #248] [P04] PASS sc20.maxage_then_expires_skipped
[02:30:34 #249] [P04] PASS rej.space_in_pair
[02:30:34 #250] [P04] PASS rej.bad_name
[02:30:34 #251] [P04] PASS rej.no_name
[02:30:34 #252] [P04] PASS rej.quote_in_value
[02:30:34 #253] [P04] PASS rej.comma_in_value
[02:30:34 #254] [P04] PASS rej.no_equals
[02:30:34 #255] [P04] PASS sc27.empty_value_ok
[02:30:34 #256] [P04] PASS sc32.dollar_name_ok
[02:30:34 #257] [P04] PASS sc33.empty_attrs_skipped
[02:30:34 #258] [P04] PASS rej.empty_host_raw
[02:30:34 #259] [P04] PASS rej.null_host
[02:30:34 #260] [P04] PASS rej.null_raw
[02:30:34 #261] [P04] PASS rej.ws_only_raw
[02:30:34 #262] [P04] PASS hdr.two_cookies
[02:30:34 #263] [P04] PASS hdr.replace_moves_end
[02:30:34 #264] [P04] PASS store.replace_count
[02:30:34 #265] [P04] PASS hdr.after_delete
[02:30:34 #266] [P04] PASS store.delete_count
[02:30:34 #267] [P04] PASS hdr.domain_cookie
[02:30:34 #268] [P04] PASS hdr.cross_host_isolated
[02:30:34 #269] [P04] PASS store.domain_count
[02:30:34 #270] [P04] PASS hdr.secure_blocked_http
[02:30:34 #271] [P04] PASS hdr.secure_allowed_https
[02:30:34 #272] [P04] PASS store.secure_count
[02:30:34 #273] [P04] PASS hdr.path_prefix_no
[02:30:34 #274] [P04] PASS hdr.path_exact_yes
[02:30:34 #275] [P04] PASS hdr.path_subdir_yes
[02:30:34 #276] [P04] PASS hdr.path_boundary_no
[02:30:34 #277] [P04] PASS store.docs_count
[02:30:34 #278] [P04] PASS cap.count300
[02:30:34 #279] [P04] PASS cap.first_evicted_to_c6
[02:30:34 #280] [P04] PASS cap.last_is_c305
[02:30:34 #281] [P04] PASS cap.future_expires_stored_evicts
[02:30:34 #282] [P04] PASS clear.zeroes
[02:30:34 #283] [P04] PASS exp.stored
[02:30:34 #284] [P04] PASS exp.alive_before
[02:30:34 #285] [P04] PASS exp.pruned_after
[02:30:34 #286] [P04] PASS exp.list_empty_after_prune
[02:30:34 #287] [P04] PASS st.defaults_bm9
[02:30:34 #288] [P04] PASS st.default_bm1_fields
[02:30:34 #289] [P04] PASS st.default_bm8_title
[02:30:34 #290] [P04] PASS st.default_settings
[02:30:34 #291] [P04] PASS hist.about_and_empty_skipped
[02:30:34 #292] [P04] PASS hist.two_added
[02:30:34 #293] [P04] PASS hist.insert_front_order
[02:30:34 #294] [P04] PASS hist.time_hhmm
[02:30:34 #295] [P04] PASS hist.dedup_count
[02:30:34 #296] [P04] PASS hist.dedup_moves_front_title_defaults_url
[02:30:34 #297] [P04] PASS hist.cap50
[02:30:34 #298] [P04] PASS hist.cap_newest_first
[02:30:34 #299] [P04] PASS hist.cap_oldest_evicted_fill1to5_gone
[02:30:34 #300] [P04] PASS bm.is_true
[02:30:34 #301] [P04] PASS bm.is_false
[02:30:34 #302] [P04] PASS bm.add_empty_rejected
[02:30:34 #303] [P04] PASS bm.dup_returns_true
[02:30:34 #304] [P04] PASS bm.dup_updates_title_only_keeps_desc
[02:30:34 #305] [P04] PASS bm.append_true
[02:30:34 #306] [P04] PASS bm.appended_last
[02:30:34 #307] [P04] PASS bm.remove_valid
[02:30:34 #308] [P04] PASS bm.remove_zero_invalid
[02:30:34 #309] [P04] PASS bm.remove_big_invalid
[02:30:34 #310] [P04] PASS st.save_ok
[02:30:34 #311] [P04] PASS st.load_ok
[02:30:34 #312] [P04] PASS st.roundtrip_bm9
[02:30:34 #313] [P04] PASS st.roundtrip_bm1
[02:30:34 #314] [P04] PASS st.roundtrip_hist_top
[02:30:34 #315] [P04] PASS st.roundtrip_settings
[02:30:34 #316] [P04] PASS st.save_empty_bm
[02:30:34 #317] [P04] PASS st.load_empty_bm
[02:30:34 #318] [P04] PASS st.empty_bm_falls_back_to_defaults
[02:30:34 #319] [P04] PASS st.empty_bm_default_google
[02:30:34 #320] [P04] PASS num.junk_fail
[02:30:34 #321] [P04] PASS num.empty_fail
[02:30:34 #322] [P04] PASS num.comma_fail
[02:30:34 #323] [P04] PASS num.ws_trimmed
[02:30:34 #324] [P04] PASS num.hex
[02:30:34 #325] [P04] PASS num.exponent
[02:30:34 #326] [P04] storage+cookiejar selftests done: 119 passed, 0 failed
[02:30:34 #327] [P05] task queued (queue=1)
[02:30:34 #328] [P05] PASS run.is_running_immediately
[02:30:34 #329] [P05] PASS run.progress_reset_immediately
[02:30:34 #330] [P05] PASS run.step_not_called_before_update
[02:30:34 #331] [P05] task done
[02:30:34 #332] [P05] gc drain (no-op in C)
[02:30:34 #333] [P05] PASS done.no_callback_when_null_onComplete
[02:30:34 #334] [P05] PASS done.queue_emptied_progress_forced_one
[02:30:34 #335] [P05] task queued (queue=1)
[02:30:34 #336] [P05] task done
[02:30:34 #337] [P05] gc drain (no-op in C)
[02:30:34 #338] [P05] PASS budget.first_yield_at_iter64
[02:30:34 #339] [P05] PASS budget.frames16_for_1000iters_at20ms
[02:30:34 #340] [P05] task queued (queue=1)
[02:30:34 #341] [P05] task done
[02:30:34 #342] [P05] gc drain (no-op in C)
[02:30:34 #343] [P05] PASS budget.frozen_clock_single_frame
[02:30:34 #344] [P05] PASS outside.never_yields
[02:30:34 #345] [P05] task queued (queue=1)
[02:30:34 #346] [P05] task error: Parse Error: boom
[02:30:34 #347] [P05] gc drain (no-op in C)
[02:30:34 #348] [P05] PASS err.onError_not_onComplete
[02:30:34 #349] [P05] PASS err.message_delivered_verbatim
[02:30:34 #350] [P05] PASS err.progress_keeps_task_report
[02:30:34 #351] [P05] task queued (queue=1)
[02:30:34 #352] [P05] task error: task error
[02:30:34 #353] [P05] gc drain (no-op in C)
[02:30:34 #354] [P05] PASS err.default_message
[02:30:34 #355] [P05] task queued (queue=1)
[02:30:34 #356] [P05] task queued (queue=2)
[02:30:34 #357] [P05] PASS fifo.two_queued
[02:30:34 #358] [P05] task done
[02:30:34 #359] [P05] gc drain (no-op in C)
[02:30:34 #360] [P05] PASS fifo.upd1_only_head_a
[02:30:34 #361] [P05] task done
[02:30:34 #362] [P05] gc drain (no-op in C)
[02:30:34 #363] [P05] PASS fifo.upd2_then_b
[02:30:34 #364] [P05] PASS fifo.upd3_idle
[02:30:34 #365] [P05] task queued (queue=1)
[02:30:34 #366] [P05] PASS prog.reset_by_run
[02:30:34 #367] [P05] PASS prog.neg_clamped
[02:30:34 #368] [P05] PASS prog.set03
[02:30:34 #369] [P05] PASS prog.regression_ignored
[02:30:34 #370] [P05] PASS prog.over_clamped
[02:30:34 #371] [P05] task done
[02:30:34 #372] [P05] gc drain (no-op in C)
[02:30:34 #373] [P05] PASS cancel.empty_queue_noop
[02:30:34 #374] [P05] task queued (queue=1)
[02:30:34 #375] [P05] PASS cancel.job_started_yielded
[02:30:34 #376] [P05] cancelAll dropped all tasks
[02:30:34 #377] [P05] PASS cancel.queue_cleared_progress_zeroed
[02:30:34 #378] [P05] PASS cancel.no_callbacks_fired
[02:30:34 #379] [P05] PASS cancel.ctx_freed
[02:30:34 #380] [P05] gc drain (no-op in C)
[02:30:34 #381] [P05] PASS cancel.post_cancel_idle_safe
[02:30:34 #382] [P05] task queued (queue=1)
[02:30:34 #383] [P05] task queued (queue=2)
[02:30:34 #384] [P05] PASS run.second_run_resets_progress
[02:30:34 #385] [P05] cancelAll dropped all tasks
[02:30:34 #386] [P05] task queued (queue=1)
[02:30:34 #387] [P05] task done
[02:30:34 #388] [P05] gc drain (no-op in C)
[02:30:34 #389] [P05] PASS free.on_complete_path
[02:30:34 #390] [P05] task queued (queue=1)
[02:30:34 #391] [P05] task error: task error
[02:30:34 #392] [P05] gc drain (no-op in C)
[02:30:34 #393] [P05] PASS free.on_error_path
[02:30:34 #394] [P05] task queued (queue=1)
[02:30:34 #395] [P05] task done
[02:30:34 #396] [P05] gc drain (no-op in C)
[02:30:34 #397] [P05] PASS yieldn.four_frames_then_done
[02:30:34 #398] [P05] gc drain (no-op in C)
[02:30:34 #399] [P05] PASS gc.external_schedule_safe
[02:30:34 #400] [P05] tasks selftests done: 33 passed, 0 failed
[02:30:34 #401] [P06] PASS cp1252.A41_raw_ascii
[02:30:34 #402] [P06] PASS cp1252.7f_stays_raw
[02:30:34 #403] [P06] PASS cp1252.80_is_euro
[02:30:34 #404] [P06] PASS cp1252.81_self_map_C281
[02:30:34 #405] [P06] PASS cp1252.92_right_quote
[02:30:34 #406] [P06] PASS cp1252.9c_oe_ligature
[02:30:34 #407] [P06] PASS cp1252.9f_Y_dieresis
[02:30:34 #408] [P06] PASS cp1252.a0_passthrough_C2A0
[02:30:34 #409] [P06] PASS cp1252.no_header_verbatim
[02:30:34 #410] [P06] PASS cp1252.e9_decodes_C3A9
[02:30:34 #411] [P06] PASS cp1252.ff_decodes_C3BF
[02:30:34 #412] [P06] PASS utf16le.bom_A
[02:30:34 #413] [P06] PASS utf16le.surrogate_pair_U10037
[02:30:34 #414] [P06] PASS utf16le.lone_high_consumes_next
[02:30:34 #415] [P06] PASS utf16be.euro_check
[02:30:34 #416] [P06] PASS utf8bom.stripped_hello
[02:30:34 #417] [P06] PASS hdr.utf8_verbatim_E9
[02:30:34 #418] [P06] PASS hdr.utf_8_alias_verbatim
[02:30:34 #419] [P06] PASS hdr.utf8mb4_passthrough
[02:30:34 #420] [P06] PASS hdr.ascii_verbatim
[02:30:34 #421] [P06] PASS hdr.usascii_passthrough
[02:30:34 #422] [P06] PASS hdr.quoted_value_fails_pattern
[02:30:34 #423] [P06] PASS hdr.missing_value_fails
[02:30:34 #424] [P06] PASS hdr.no_charset_verbatim
[02:30:34 #425] [P06] PASS hdr.Windows1252_decodes
[02:30:34 #426] [P06] PASS hdr.cp1252_decodes
[02:30:34 #427] [P06] PASS hdr.latin1_decodes
[02:30:34 #428] [P06] PASS hdr.iso88591_decodes
[02:30:34 #429] [P06] PASS hdr.iso8859_decodes
[02:30:34 #430] [P06] PASS hdr.shiftjis_besteffort
[02:30:34 #431] [P06] PASS hdr.eucjp_besteffort
[02:30:34 #432] [P06] PASS hdr.utf16le_nonbom_empty
[02:30:34 #433] [P06] PASS hdr.bare_utf16_not_dispatched
[02:30:34 #434] [P06] PASS meta.charset_simple_decodes
[02:30:34 #435] [P06] PASS meta.http_equiv_content_pattern
[02:30:34 #436] [P06] PASS meta.beyond1024_ignored
[02:30:34 #437] [P06] PASS prec.header_cp1252_beats_meta
[02:30:34 #438] [P06] PASS prec.header_utf8_allows_meta
[02:30:34 #439] [P06] PASS ent.fastpath_control_verbatim
[02:30:34 #440] [P06] PASS ent.named_basics
[02:30:34 #441] [P06] PASS ent.copy_reg_trade
[02:30:34 #442] [P06] PASS ent.deg_not_exact_spacing
[02:30:34 #443] [P06] PASS ent.frac12_never_matches
[02:30:34 #444] [P06] PASS ent.unknown_name_spaced
[02:30:34 #445] [P06] PASS ent.case_sensitive
[02:30:34 #446] [P06] PASS ent.missing_semicolon_raw
[02:30:34 #447] [P06] PASS dec.basic_nbsp_dashes
[02:30:34 #448] [P06] PASS dec.quote_family_ellipsis_bullet
[02:30:34 #449] [P06] PASS dec.math_table
[02:30:34 #450] [P06] PASS dec.range_edges
[02:30:34 #451] [P06] PASS dec.huge_number_space
[02:30:34 #452] [P06] PASS hex.basic_a0_dash
[02:30:34 #453] [P06] PASS hex.thin_spaces
[02:30:34 #454] [P06] PASS hex.lacks_201a_asymmetry
[02:30:34 #455] [P06] PASS dec.has_201a_quote
[02:30:34 #456] [P06] PASS clean.translit_accents
[02:30:34 #457] [P06] PASS clean.OE_thorn
[02:30:34 #458] [P06] PASS clean.caron_unmapped_space
[02:30:34 #459] [P06] PASS clean.euro_3byte_single_space
[02:30:34 #460] [P06] PASS clean.emoji_widens_per_byte
[02:30:34 #461] [P06] PASS clean.truncated_tail_single_space
[02:30:34 #462] [P06] PASS clean.nbsp_fixed_seq
[02:30:34 #463] [P06] PASS clean.emdash_fixed_seq
[02:30:34 #464] [P06] PASS clean.full_pipeline_mixed
[02:30:34 #465] [P06] PASS clean.high_absent_keeps_control
[02:30:34 #466] [P06] PASS encode.all_but_apostrophe
[02:30:34 #467] [P06] PASS encode.null_empty
[02:30:34 #468] [P05] task queued (queue=1)
[02:30:34 #469] [P05] task done
[02:30:34 #470] [P05] gc drain (no-op in C)
[02:30:34 #471] [P06] PASS task.decode_completes_one_frame
[02:30:34 #472] [P06] PASS task.decode_outlen
[02:30:34 #473] [P06] PASS task.decode_output
[02:30:34 #474] [P06] PASS norm.windows1252_alias
[02:30:34 #475] [P06] PASS norm.utf8_alias
[02:30:34 #476] [P06] PASS norm.null_safe
[02:30:34 #477] [P06] PASS degen.null_body_empty
[02:30:34 #478] [P06] PASS degen.decode_empty
[02:30:34 #479] [P06] encoding selftests done: 75 passed, 0 failed
[02:30:34 #480] [P07] PASS A.ret
[02:30:34 #481] [P07] PASS A.loading_after_get
[02:30:34 #482] [P07] PASS A.conn_args
[02:30:34 #483] [P07] PASS A.timeouts_ms_and_bufsize
[02:30:34 #484] [P07] PASS A.request_bytes_exact
[02:30:34 #485] [P07] PASS A.loading_after_success
[02:30:34 #486] [P07] PASS A2.conn_ssl_8443
[02:30:34 #487] [P07] PASS A2.cookie_request_bytes
[02:30:34 #488] [P07] PASS A3.default_port_suppressed
[02:30:34 #489] [P07] PASS C.jar_count_2
[02:30:34 #490] [P07] PASS C.cookie_header_roundtrip
[02:30:34 #491] [P07] PASS D.ret
[02:30:34 #492] [P07] PASS D.status
[02:30:34 #493] [P07] PASS D.bodylen_beyond_cl
[02:30:34 #494] [P07] PASS D.slice_to_end
[02:30:34 #495] [P07] PASS D.url
[02:30:34 #496] [P07] PASS E.no_success_midstream
[02:30:34 #497] [P07] PASS E.status
[02:30:34 #498] [P07] PASS E.decoded_body
[02:30:34 #499] [P07] PASS F.first_hop_closed
[02:30:34 #500] [P07] PASS F.hop2_conn
[02:30:34 #501] [P07] PASS F.relative_resolution
