=== PlutoBrowser crash log ===
[19:21:00 #129] [P02] PASS json.roundtrip_stable
[19:21:00 #130] [P02] PASS json.roundtrip_arr_value
[19:21:00 #131] [P02] PASS json.roundtrip_nested_bool
[19:21:00 #132] [P02] PASS json.obj_set_replace
[19:21:00 #133] [P02] util selftests done: 128 passed, 0 failed
[19:21:00 #134] [P03] url selftests begin
[19:21:00 #135] [P03] PASS url.parse.empty
[19:21:00 #136] [P03] PASS url.parse.https_host
[19:21:00 #137] [P03] PASS url.parse.full
[19:21:00 #138] [P03] PASS url.parse.no_scheme
[19:21:00 #139] [P03] PASS url.parse.empty_host
[19:21:00 #140] [P03] PASS url.parse.ftp_custom_port
[19:21:00 #141] [P03] PASS url.parse.userinfo_quirk
[19:21:00 #142] [P03] PASS url.parse.colon_empty_port
[19:21:00 #143] [P03] PASS url.parse.port_zero
[19:21:00 #144] [P03] PASS url.parse.spaces_trimmed
[19:21:00 #145] [P03] PASS url.parse.about_blank
[19:21:00 #146] [P03] PASS url.parse.about_home
[19:21:00 #147] [P03] PASS url.parse.case_fold
[19:21:00 #148] [P03] PASS url.parse.ip_host
[19:21:00 #149] [P03] PASS url.parse.raw_trimmed
[19:21:00 #150] [P03] PASS url.parse.junk_port_ignored
[19:21:00 #151] [P03] PASS enc.plain
[19:21:00 #152] [P03] PASS enc.specials
[19:21:00 #153] [P03] PASS enc.unreserved_kept
[19:21:00 #154] [P03] PASS enc.plus_encoded
[19:21:00 #155] [P03] PASS enc.utf8
[19:21:00 #156] [P03] PASS enc.percent_literal
[19:21:00 #157] [P03] PASS enc.newline_crlf
[19:21:00 #158] [P03] PASS enc.empty
[19:21:00 #159] [P03] PASS dec.plus_space
[19:21:00 #160] [P03] PASS dec.pct_utf8
[19:21:00 #161] [P03] PASS dec.mixed
[19:21:00 #162] [P03] PASS dec.invalid_pct_kept
[19:21:00 #163] [P03] PASS dec.truncated_pct_kept
[19:21:00 #164] [P03] PASS dec.empty
[19:21:00 #165] [P03] PASS url.roundtrip
[19:21:00 #166] [P03] PASS isq.null_false
[19:21:00 #167] [P03] PASS isq.empty_false
[19:21:00 #168] [P03] PASS isq.spaces_query
[19:21:00 #169] [P03] PASS isq.dot_url
[19:21:00 #170] [P03] PASS isq.bare_word_query
[19:21:00 #171] [P03] PASS isq.leading_dot_query
[19:21:00 #172] [P03] PASS isq.trailing_dot_query
[19:21:00 #173] [P03] PASS isq.ip_url
[19:21:00 #174] [P03] PASS isq.localhost_url
[19:21:00 #175] [P03] PASS isq.localhost_suffix_url
[19:21:00 #176] [P03] PASS isq.https_url
[19:21:00 #177] [P03] PASS isq.about_url
[19:21:00 #178] [P03] PASS isq.file_url
[19:21:00 #179] [P03] PASS isq.spaces_only_is_query
[19:21:00 #180] [P03] PASS isq.upper_scheme_via_dot_rule
[19:21:00 #181] [P03] PASS isq.trimmed_before_dot_rule
[19:21:00 #182] [P03] PASS unwrap.ddg_uddg
[19:21:00 #183] [P03] PASS unwrap.non_ddg_false
[19:21:00 #184] [P03] PASS wrap.missing_uddg_false
[19:21:00 #185] [P03] PASS resolve.same_dir
[19:21:00 #186] [P03] PASS resolve.subdir
[19:21:00 #187] [P03] PASS resolve.root_rel
[19:21:00 #188] [P03] PASS resolve.protocol_relative
[19:21:00 #189] [P03] PASS resolve.anchor
[19:21:00 #190] [P03] PASS resolve.query_only
[19:21:00 #191] [P03] PASS resolve.custom_port_base
[19:21:00 #192] [P03] PASS resolve.anchor_keeps_query
[19:21:00 #193] [P03] PASS resolve.query_replaces
[19:21:00 #194] [P03] PASS resolve.dot_slash
[19:21:00 #195] [P03] PASS resolve.dotdot
[19:21:00 #196] [P03] PASS resolve.dotdot_clamped_root
[19:21:00 #197] [P03] PASS resolve.deep_beyond_root_dropped
[19:21:00 #198] [P03] PASS resolve.about_passthrough
[19:21:00 #199] [P03] PASS resolve.data_passthrough
[19:21:00 #200] [P03] PASS resolve.js_passthrough
[19:21:00 #201] [P03] PASS resolve.absolute_verbatim_case
[19:21:00 #202] [P03] PASS resolve.mailto_not_special
[19:21:00 #203] [P03] PASS resolve.empty_returns_base
[19:21:00 #204] [P03] PASS searchurl.ddg
[19:21:00 #205] [P03] url selftests done: 70 passed, 0 failed
[19:21:00 #206] [P04] storage+cookiejar selftests begin
[19:21:00 #207] [P04] PASS ts.epoch1970
[19:21:00 #208] [P04] PASS ts.bttf2015
[19:21:00 #209] [P04] PASS ts.leap2000feb29
[19:21:00 #210] [P04] PASS ts.neg1969
[19:21:00 #211] [P04] PASS ts.clamp_month0
[19:21:00 #212] [P04] PASS ts.clamp_month13
[19:21:00 #213] [P04] PASS ts.clamp_year_neg
[19:21:00 #214] [P04] PASS ts.clamp_day0
[19:21:00 #215] [P04] PASS ts.floor_frac
[19:21:00 #216] [P04] PASS ts.frac_hour
[19:21:00 #217] [P04] PASS ts.nil_hms_zeroed
[19:21:00 #218] [P04] PASS date.imf_fixdate
[19:21:00 #219] [P04] PASS date.rfc850_4digit
[19:21:00 #220] [P04] PASS date.rfc850_2digit
[19:21:00 #221] [P04] PASS date.rfc850_pivot69
[19:21:00 #222] [P04] PASS date.asctime_dblspace_nil
[19:21:00 #223] [P04] PASS date.asctime_single_space
[19:21:00 #224] [P04] PASS date.lowercase_month_nil
[19:21:00 #225] [P04] PASS date.garbage_nil
[19:21:00 #226] [P04] PASS date.trailing_junk_ok
[19:21:00 #227] [P04] PASS date.no_weekday_nil
[19:21:00 #228] [P04] PASS date.empty_nil
[19:21:00 #229] [P04] PASS sc01.basic
[19:21:00 #230] [P04] PASS sc02.attrs
[19:21:00 #231] [P04] PASS sc03.domain_dot
[19:21:00 #232] [P04] PASS sc04.domain_exact
[19:21:00 #233] [P04] PASS sc05.domain_suffix
[19:21:00 #234] [P04] PASS sc06.domain_localhost
[19:21:00 #235] [P04] PASS sc07.domain_foreign_reject
[19:21:00 #236] [P04] PASS sc08.domain_undotted_reject
[19:21:00 #237] [P04] PASS sc09.path_noslash
[19:21:00 #238] [P04] PASS sc10.samesite_lax
[19:21:00 #239] [P04] PASS sc11.samesite_weird_ignored
[19:21:00 #240] [P04] PASS sc12.maxage_future
[19:21:00 #241] [P04] PASS sc13.maxage_zero_del
[19:21:00 #242] [P04] PASS sc14.maxage_negative_del
[19:21:00 #243] [P04] PASS sc15.maxage_junk_ignored
[19:21:00 #244] [P04] PASS sc16.expires_imf
[19:21:00 #245] [P04] PASS sc17.expires_asctime
[19:21:00 #246] [P04] PASS sc18.expires_garbage_ignored
[19:21:00 #247] [P04] PASS sc19.expires_then_maxage_wins
[19:21:00 #248] [P04] PASS sc20.maxage_then_expires_skipped
[19:21:00 #249] [P04] PASS rej.space_in_pair
[19:21:00 #250] [P04] PASS rej.bad_name
[19:21:00 #251] [P04] PASS rej.no_name
[19:21:00 #252] [P04] PASS rej.quote_in_value
[19:21:00 #253] [P04] PASS rej.comma_in_value
[19:21:00 #254] [P04] PASS rej.no_equals
[19:21:00 #255] [P04] PASS sc27.empty_value_ok
[19:21:00 #256] [P04] PASS sc32.dollar_name_ok
[19:21:00 #257] [P04] PASS sc33.empty_attrs_skipped
[19:21:00 #258] [P04] PASS rej.empty_host_raw
[19:21:00 #259] [P04] PASS rej.null_host
[19:21:00 #260] [P04] PASS rej.null_raw
[19:21:00 #261] [P04] PASS rej.ws_only_raw
[19:21:00 #262] [P04] PASS hdr.two_cookies
[19:21:00 #263] [P04] PASS hdr.replace_moves_end
[19:21:00 #264] [P04] PASS store.replace_count
[19:21:00 #265] [P04] PASS hdr.after_delete
[19:21:00 #266] [P04] PASS store.delete_count
[19:21:00 #267] [P04] PASS hdr.domain_cookie
[19:21:00 #268] [P04] PASS hdr.cross_host_isolated
[19:21:00 #269] [P04] PASS store.domain_count
[19:21:00 #270] [P04] PASS hdr.secure_blocked_http
[19:21:00 #271] [P04] PASS hdr.secure_allowed_https
[19:21:00 #272] [P04] PASS store.secure_count
[19:21:00 #273] [P04] PASS hdr.path_prefix_no
[19:21:00 #274] [P04] PASS hdr.path_exact_yes
[19:21:00 #275] [P04] PASS hdr.path_subdir_yes
[19:21:00 #276] [P04] PASS hdr.path_boundary_no
[19:21:00 #277] [P04] PASS store.docs_count
[19:21:00 #278] [P04] PASS cap.count300
[19:21:00 #279] [P04] PASS cap.first_evicted_to_c6
[19:21:00 #280] [P04] PASS cap.last_is_c305
[19:21:00 #281] [P04] PASS cap.future_expires_stored_evicts
[19:21:00 #282] [P04] PASS clear.zeroes
[19:21:00 #283] [P04] PASS exp.stored
[19:21:00 #284] [P04] PASS exp.alive_before
[19:21:00 #285] [P04] PASS exp.pruned_after
[19:21:00 #286] [P04] PASS exp.list_empty_after_prune
[19:21:00 #287] [P04] PASS st.defaults_bm9
[19:21:00 #288] [P04] PASS st.default_bm1_fields
[19:21:00 #289] [P04] PASS st.default_bm8_title
[19:21:00 #290] [P04] PASS st.default_settings
[19:21:00 #291] [P04] PASS hist.about_and_empty_skipped
[19:21:00 #292] [P04] PASS hist.two_added
[19:21:00 #293] [P04] PASS hist.insert_front_order
[19:21:00 #294] [P04] PASS hist.time_hhmm
[19:21:00 #295] [P04] PASS hist.dedup_count
[19:21:00 #296] [P04] PASS hist.dedup_moves_front_title_defaults_url
[19:21:00 #297] [P04] PASS hist.cap50
[19:21:00 #298] [P04] PASS hist.cap_newest_first
[19:21:00 #299] [P04] PASS hist.cap_oldest_evicted_fill1to5_gone
[19:21:00 #300] [P04] PASS bm.is_true
[19:21:00 #301] [P04] PASS bm.is_false
[19:21:00 #302] [P04] PASS bm.add_empty_rejected
[19:21:00 #303] [P04] PASS bm.dup_returns_true
[19:21:00 #304] [P04] PASS bm.dup_updates_title_only_keeps_desc
[19:21:00 #305] [P04] PASS bm.append_true
[19:21:00 #306] [P04] PASS bm.appended_last
[19:21:00 #307] [P04] PASS bm.remove_valid
[19:21:00 #308] [P04] PASS bm.remove_zero_invalid
[19:21:00 #309] [P04] PASS bm.remove_big_invalid
[19:21:00 #310] [P04] PASS st.save_ok
[19:21:00 #311] [P04] PASS st.load_ok
[19:21:00 #312] [P04] PASS st.roundtrip_bm9
[19:21:00 #313] [P04] PASS st.roundtrip_bm1
[19:21:00 #314] [P04] PASS st.roundtrip_hist_top
[19:21:00 #315] [P04] PASS st.roundtrip_settings
[19:21:00 #316] [P04] PASS st.save_empty_bm
[19:21:00 #317] [P04] PASS st.load_empty_bm
[19:21:00 #318] [P04] PASS st.empty_bm_falls_back_to_defaults
[19:21:00 #319] [P04] PASS st.empty_bm_default_google
[19:21:00 #320] [P04] PASS num.junk_fail
[19:21:00 #321] [P04] PASS num.empty_fail
[19:21:00 #322] [P04] PASS num.comma_fail
[19:21:00 #323] [P04] PASS num.ws_trimmed
[19:21:00 #324] [P04] PASS num.hex
[19:21:00 #325] [P04] PASS num.exponent
[19:21:00 #326] [P04] storage+cookiejar selftests done: 119 passed, 0 failed
[19:21:00 #327] [P05] task queued (queue=1)
[19:21:00 #328] [P05] PASS run.is_running_immediately
[19:21:00 #329] [P05] PASS run.progress_reset_immediately
[19:21:00 #330] [P05] PASS run.step_not_called_before_update
[19:21:00 #331] [P05] task done
[19:21:00 #332] [P05] gc drain (no-op in C)
[19:21:00 #333] [P05] PASS done.no_callback_when_null_onComplete
[19:21:00 #334] [P05] PASS done.queue_emptied_progress_forced_one
[19:21:00 #335] [P05] task queued (queue=1)
[19:21:00 #336] [P05] task done
[19:21:00 #337] [P05] gc drain (no-op in C)
[19:21:00 #338] [P05] PASS budget.first_yield_at_iter64
[19:21:00 #339] [P05] PASS budget.frames16_for_1000iters_at20ms
[19:21:00 #340] [P05] task queued (queue=1)
[19:21:00 #341] [P05] task done
[19:21:00 #342] [P05] gc drain (no-op in C)
[19:21:00 #343] [P05] PASS budget.frozen_clock_single_frame
[19:21:00 #344] [P05] PASS outside.never_yields
[19:21:00 #345] [P05] task queued (queue=1)
[19:21:00 #346] [P05] task error: Parse Error: boom
[19:21:00 #347] [P05] gc drain (no-op in C)
[19:21:00 #348] [P05] PASS err.onError_not_onComplete
[19:21:00 #349] [P05] PASS err.message_delivered_verbatim
[19:21:00 #350] [P05] PASS err.progress_keeps_task_report
[19:21:00 #351] [P05] task queued (queue=1)
[19:21:00 #352] [P05] task error: task error
[19:21:00 #353] [P05] gc drain (no-op in C)
[19:21:00 #354] [P05] PASS err.default_message
[19:21:00 #355] [P05] task queued (queue=1)
[19:21:00 #356] [P05] task queued (queue=2)
[19:21:00 #357] [P05] PASS fifo.two_queued
[19:21:00 #358] [P05] task done
[19:21:00 #359] [P05] gc drain (no-op in C)
[19:21:00 #360] [P05] PASS fifo.upd1_only_head_a
[19:21:00 #361] [P05] task done
[19:21:00 #362] [P05] gc drain (no-op in C)
[19:21:00 #363] [P05] PASS fifo.upd2_then_b
[19:21:00 #364] [P05] PASS fifo.upd3_idle
[19:21:00 #365] [P05] task queued (queue=1)
[19:21:00 #366] [P05] PASS prog.reset_by_run
[19:21:00 #367] [P05] PASS prog.neg_clamped
[19:21:00 #368] [P05] PASS prog.set03
[19:21:00 #369] [P05] PASS prog.regression_ignored
[19:21:00 #370] [P05] PASS prog.over_clamped
[19:21:00 #371] [P05] task done
[19:21:00 #372] [P05] gc drain (no-op in C)
[19:21:00 #373] [P05] PASS cancel.empty_queue_noop
[19:21:00 #374] [P05] task queued (queue=1)
[19:21:00 #375] [P05] PASS cancel.job_started_yielded
[19:21:00 #376] [P05] cancelAll dropped all tasks
[19:21:00 #377] [P05] PASS cancel.queue_cleared_progress_zeroed
[19:21:00 #378] [P05] PASS cancel.no_callbacks_fired
[19:21:00 #379] [P05] PASS cancel.ctx_freed
[19:21:00 #380] [P05] gc drain (no-op in C)
[19:21:00 #381] [P05] PASS cancel.post_cancel_idle_safe
[19:21:00 #382] [P05] task queued (queue=1)
[19:21:00 #383] [P05] task queued (queue=2)
[19:21:00 #384] [P05] PASS run.second_run_resets_progress
[19:21:00 #385] [P05] cancelAll dropped all tasks
[19:21:00 #386] [P05] task queued (queue=1)
[19:21:00 #387] [P05] task done
[19:21:00 #388] [P05] gc drain (no-op in C)
[19:21:00 #389] [P05] PASS free.on_complete_path
[19:21:00 #390] [P05] task queued (queue=1)
[19:21:00 #391] [P05] task error: task error
[19:21:00 #392] [P05] gc drain (no-op in C)
[19:21:00 #393] [P05] PASS free.on_error_path
[19:21:00 #394] [P05] task queued (queue=1)
[19:21:00 #395] [P05] task done
[19:21:00 #396] [P05] gc drain (no-op in C)
[19:21:00 #397] [P05] PASS yieldn.four_frames_then_done
[19:21:00 #398] [P05] gc drain (no-op in C)
[19:21:00 #399] [P05] PASS gc.external_schedule_safe
[19:21:00 #400] [P05] tasks selftests done: 33 passed, 0 failed
[19:21:00 #401] font loaded: fonts/Roobert-11-Medium
[19:21:00 #402] update callback registered
[19:21:00 #403] first frame rendered
[19:21:10 #404] heartbeat frame=300
[19:21:12 #405] terminate event, frames=330
