=== PlutoBrowser crash log ===
[22:48:40 #86] [P02] PASS lpat.gsub_fn_encode
[22:48:40 #87] [P02] PASS lpat.find_init_offset
[22:48:40 #88] [P02] PASS lpat.find_plain
[22:48:40 #89] [P02] PASS lpat.find_plain_miss
[22:48:40 #90] [P02] PASS lpat.gsub_template_trim
[22:48:40 #91] [P02] PASS lpat.gsub_crlf
[22:48:40 #92] [P02] PASS lpat.gsub_count3
[22:48:40 #93] [P02] PASS lpat.gsub_empty_matches
[22:48:40 #94] [P02] PASS lpat.negclass_A
[22:48:40 #95] [P02] PASS lpat.negclass_done
[22:48:40 #96] [P02] PASS lpat.set_leading_bracket
[22:48:40 #97] [P02] PASS lpat.nul_subject_first
[22:48:40 #98] [P02] PASS lpat.nul_subject_second
[22:48:40 #99] [P02] PASS lpat.nul_subject_done
[22:48:40 #100] [P02] PASS lpat.position_capture
[22:48:40 #101] [P02] PASS lpat.balance
[22:48:40 #102] [P02] PASS lpat.frontier_THE
[22:48:40 #103] [P02] PASS lpat.frontier_quick
[22:48:40 #104] [P02] PASS lpat.frontier_fox
[22:48:40 #105] [P02] PASS lpat.frontier_done
[22:48:40 #106] [P02] PASS lpat.opt_without_u
[22:48:40 #107] [P02] PASS lpat.opt_with_u
[22:48:40 #108] [P02] PASS lpat.ip_anchor_ok
[22:48:40 #109] [P02] PASS lpat.ip_anchor_trailing_fail
[22:48:40 #110] ERROR: luapattern: malformed pattern (missing ])  ||  stack: src/util/luapattern.c:79
[22:48:40 #111] [P02] PASS lpat.malformed_set_err
[22:48:40 #112] [P02] PASS json.parse_fixture
[22:48:40 #113] [P02] PASS json.obj_string
[22:48:40 #114] [P02] PASS json.negative_int
[22:48:40 #115] [P02] PASS json.float
[22:48:40 #116] [P02] PASS json.exponent
[22:48:40 #117] [P02] PASS json.bool_true
[22:48:40 #118] [P02] PASS json.null_value
[22:48:40 #119] [P02] PASS json.absent_key
[22:48:40 #120] [P02] PASS json.arr_count
[22:48:40 #121] [P02] PASS json.arr_num
[22:48:40 #122] [P02] PASS json.arr_null_elem
[22:48:40 #123] [P02] PASS json.arr_nested_obj
[22:48:40 #124] [P02] PASS json.escapes_unicode_surrogate
[22:48:40 #125] [P02] PASS json.trailing_data_error
[22:48:40 #126] [P02] PASS json.bad_value_error
[22:48:40 #127] [P02] PASS json.unterminated_error
[22:48:40 #128] [P02] PASS json.roundtrip_parse
[22:48:40 #129] [P02] PASS json.roundtrip_stable
[22:48:40 #130] [P02] PASS json.roundtrip_arr_value
[22:48:40 #131] [P02] PASS json.roundtrip_nested_bool
[22:48:40 #132] [P02] PASS json.obj_set_replace
[22:48:40 #133] [P02] util selftests done: 128 passed, 0 failed
[22:48:40 #134] [P03] url selftests begin
[22:48:40 #135] [P03] PASS url.parse.empty
[22:48:40 #136] [P03] PASS url.parse.https_host
[22:48:40 #137] [P03] PASS url.parse.full
[22:48:40 #138] [P03] PASS url.parse.no_scheme
[22:48:40 #139] [P03] PASS url.parse.empty_host
[22:48:40 #140] [P03] PASS url.parse.ftp_custom_port
[22:48:40 #141] [P03] PASS url.parse.userinfo_quirk
[22:48:40 #142] [P03] PASS url.parse.colon_empty_port
[22:48:40 #143] [P03] PASS url.parse.port_zero
[22:48:40 #144] [P03] PASS url.parse.spaces_trimmed
[22:48:40 #145] [P03] PASS url.parse.about_blank
[22:48:40 #146] [P03] PASS url.parse.about_home
[22:48:40 #147] [P03] PASS url.parse.case_fold
[22:48:40 #148] [P03] PASS url.parse.ip_host
[22:48:40 #149] [P03] PASS url.parse.raw_trimmed
[22:48:40 #150] [P03] PASS url.parse.junk_port_ignored
[22:48:40 #151] [P03] PASS enc.plain
[22:48:40 #152] [P03] PASS enc.specials
[22:48:40 #153] [P03] PASS enc.unreserved_kept
[22:48:40 #154] [P03] PASS enc.plus_encoded
[22:48:40 #155] [P03] PASS enc.utf8
[22:48:40 #156] [P03] PASS enc.percent_literal
[22:48:40 #157] [P03] PASS enc.newline_crlf
[22:48:40 #158] [P03] PASS enc.empty
[22:48:40 #159] [P03] PASS dec.plus_space
[22:48:40 #160] [P03] PASS dec.pct_utf8
[22:48:40 #161] [P03] PASS dec.mixed
[22:48:40 #162] [P03] PASS dec.invalid_pct_kept
[22:48:40 #163] [P03] PASS dec.truncated_pct_kept
[22:48:40 #164] [P03] PASS dec.empty
[22:48:40 #165] [P03] PASS url.roundtrip
[22:48:40 #166] [P03] PASS isq.null_false
[22:48:40 #167] [P03] PASS isq.empty_false
[22:48:40 #168] [P03] PASS isq.spaces_query
[22:48:40 #169] [P03] PASS isq.dot_url
[22:48:40 #170] [P03] PASS isq.bare_word_query
[22:48:40 #171] [P03] PASS isq.leading_dot_query
[22:48:40 #172] [P03] PASS isq.trailing_dot_query
[22:48:40 #173] [P03] PASS isq.ip_url
[22:48:40 #174] [P03] PASS isq.localhost_url
[22:48:40 #175] [P03] PASS isq.localhost_suffix_url
[22:48:40 #176] [P03] PASS isq.https_url
[22:48:40 #177] [P03] PASS isq.about_url
[22:48:40 #178] [P03] PASS isq.file_url
[22:48:40 #179] [P03] PASS isq.spaces_only_is_query
[22:48:40 #180] [P03] PASS isq.upper_scheme_via_dot_rule
[22:48:40 #181] [P03] PASS isq.trimmed_before_dot_rule
[22:48:40 #182] [P03] PASS unwrap.ddg_uddg
[22:48:40 #183] [P03] PASS unwrap.non_ddg_false
[22:48:40 #184] [P03] PASS wrap.missing_uddg_false
[22:48:40 #185] [P03] PASS resolve.same_dir
[22:48:40 #186] [P03] PASS resolve.subdir
[22:48:40 #187] [P03] PASS resolve.root_rel
[22:48:40 #188] [P03] PASS resolve.protocol_relative
[22:48:40 #189] [P03] PASS resolve.anchor
[22:48:40 #190] [P03] PASS resolve.query_only
[22:48:40 #191] [P03] PASS resolve.custom_port_base
[22:48:40 #192] [P03] PASS resolve.anchor_keeps_query
[22:48:40 #193] [P03] PASS resolve.query_replaces
[22:48:40 #194] [P03] PASS resolve.dot_slash
[22:48:40 #195] [P03] PASS resolve.dotdot
[22:48:40 #196] [P03] PASS resolve.dotdot_clamped_root
[22:48:40 #197] [P03] PASS resolve.deep_beyond_root_dropped
[22:48:40 #198] [P03] PASS resolve.about_passthrough
[22:48:40 #199] [P03] PASS resolve.data_passthrough
[22:48:40 #200] [P03] PASS resolve.js_passthrough
[22:48:40 #201] [P03] PASS resolve.absolute_verbatim_case
[22:48:40 #202] [P03] PASS resolve.mailto_not_special
[22:48:40 #203] [P03] PASS resolve.empty_returns_base
[22:48:40 #204] [P03] PASS searchurl.ddg
[22:48:40 #205] [P03] url selftests done: 70 passed, 0 failed
[22:48:40 #206] [P04] storage+cookiejar selftests begin
[22:48:40 #207] [P04] PASS ts.epoch1970
[22:48:40 #208] [P04] PASS ts.bttf2015
[22:48:40 #209] [P04] PASS ts.leap2000feb29
[22:48:40 #210] [P04] PASS ts.neg1969
[22:48:40 #211] [P04] PASS ts.clamp_month0
[22:48:40 #212] [P04] PASS ts.clamp_month13
[22:48:40 #213] [P04] PASS ts.clamp_year_neg
[22:48:40 #214] [P04] PASS ts.clamp_day0
[22:48:40 #215] [P04] PASS ts.floor_frac
[22:48:40 #216] [P04] PASS ts.frac_hour
[22:48:40 #217] [P04] PASS ts.nil_hms_zeroed
[22:48:40 #218] [P04] PASS date.imf_fixdate
[22:48:40 #219] [P04] PASS date.rfc850_4digit
[22:48:40 #220] [P04] PASS date.rfc850_2digit
[22:48:40 #221] [P04] PASS date.rfc850_pivot69
[22:48:40 #222] [P04] PASS date.asctime_dblspace_nil
[22:48:40 #223] [P04] PASS date.asctime_single_space
[22:48:40 #224] [P04] PASS date.lowercase_month_nil
[22:48:40 #225] [P04] PASS date.garbage_nil
[22:48:40 #226] [P04] PASS date.trailing_junk_ok
[22:48:40 #227] [P04] PASS date.no_weekday_nil
[22:48:40 #228] [P04] PASS date.empty_nil
[22:48:40 #229] [P04] PASS sc01.basic
[22:48:40 #230] [P04] PASS sc02.attrs
[22:48:40 #231] [P04] PASS sc03.domain_dot
[22:48:40 #232] [P04] PASS sc04.domain_exact
[22:48:40 #233] [P04] PASS sc05.domain_suffix
[22:48:40 #234] [P04] PASS sc06.domain_localhost
[22:48:40 #235] [P04] PASS sc07.domain_foreign_reject
[22:48:40 #236] [P04] PASS sc08.domain_undotted_reject
[22:48:40 #237] [P04] PASS sc09.path_noslash
[22:48:40 #238] [P04] PASS sc10.samesite_lax
[22:48:40 #239] [P04] PASS sc11.samesite_weird_ignored
[22:48:40 #240] [P04] PASS sc12.maxage_future
[22:48:40 #241] [P04] PASS sc13.maxage_zero_del
[22:48:40 #242] [P04] PASS sc14.maxage_negative_del
[22:48:40 #243] [P04] PASS sc15.maxage_junk_ignored
[22:48:40 #244] [P04] PASS sc16.expires_imf
[22:48:40 #245] [P04] PASS sc17.expires_asctime
[22:48:40 #246] [P04] PASS sc18.expires_garbage_ignored
[22:48:40 #247] [P04] PASS sc19.expires_then_maxage_wins
[22:48:40 #248] [P04] PASS sc20.maxage_then_expires_skipped
[22:48:40 #249] [P04] PASS rej.space_in_pair
[22:48:40 #250] [P04] PASS rej.bad_name
[22:48:40 #251] [P04] PASS rej.no_name
[22:48:40 #252] [P04] PASS rej.quote_in_value
[22:48:40 #253] [P04] PASS rej.comma_in_value
[22:48:40 #254] [P04] PASS rej.no_equals
[22:48:40 #255] [P04] PASS sc27.empty_value_ok
[22:48:40 #256] [P04] PASS sc32.dollar_name_ok
[22:48:40 #257] [P04] PASS sc33.empty_attrs_skipped
[22:48:40 #258] [P04] PASS rej.empty_host_raw
[22:48:40 #259] [P04] PASS rej.null_host
[22:48:40 #260] [P04] PASS rej.null_raw
[22:48:40 #261] [P04] PASS rej.ws_only_raw
[22:48:40 #262] [P04] PASS hdr.two_cookies
[22:48:40 #263] [P04] PASS hdr.replace_moves_end
[22:48:40 #264] [P04] PASS store.replace_count
[22:48:40 #265] [P04] PASS hdr.after_delete
[22:48:40 #266] [P04] PASS store.delete_count
[22:48:40 #267] [P04] PASS hdr.domain_cookie
[22:48:40 #268] [P04] PASS hdr.cross_host_isolated
[22:48:40 #269] [P04] PASS store.domain_count
[22:48:40 #270] [P04] PASS hdr.secure_blocked_http
[22:48:40 #271] [P04] PASS hdr.secure_allowed_https
[22:48:40 #272] [P04] PASS store.secure_count
[22:48:40 #273] [P04] PASS hdr.path_prefix_no
[22:48:40 #274] [P04] PASS hdr.path_exact_yes
[22:48:40 #275] [P04] PASS hdr.path_subdir_yes
[22:48:40 #276] [P04] PASS hdr.path_boundary_no
[22:48:40 #277] [P04] PASS store.docs_count
[22:48:41 #278] [P04] PASS cap.count300
[22:48:41 #279] [P04] PASS cap.first_evicted_to_c6
[22:48:41 #280] [P04] PASS cap.last_is_c305
[22:48:41 #281] [P04] PASS cap.future_expires_stored_evicts
[22:48:41 #282] [P04] PASS clear.zeroes
[22:48:41 #283] [P04] PASS exp.stored
[22:48:41 #284] [P04] PASS exp.alive_before
[22:48:41 #285] [P04] PASS exp.pruned_after
[22:48:41 #286] [P04] PASS exp.list_empty_after_prune
[22:48:41 #287] [P04] PASS st.defaults_bm9
[22:48:41 #288] [P04] PASS st.default_bm1_fields
[22:48:41 #289] [P04] PASS st.default_bm8_title
[22:48:41 #290] [P04] PASS st.default_settings
[22:48:41 #291] [P04] PASS hist.about_and_empty_skipped
[22:48:41 #292] [P04] PASS hist.two_added
[22:48:41 #293] [P04] PASS hist.insert_front_order
[22:48:41 #294] [P04] PASS hist.time_hhmm
[22:48:41 #295] [P04] PASS hist.dedup_count
[22:48:41 #296] [P04] PASS hist.dedup_moves_front_title_defaults_url
[22:48:41 #297] [P04] PASS hist.cap50
[22:48:41 #298] [P04] PASS hist.cap_newest_first
[22:48:41 #299] [P04] PASS hist.cap_oldest_evicted_fill1to5_gone
[22:48:41 #300] [P04] PASS bm.is_true
[22:48:41 #301] [P04] PASS bm.is_false
[22:48:41 #302] [P04] PASS bm.add_empty_rejected
[22:48:41 #303] [P04] PASS bm.dup_returns_true
[22:48:41 #304] [P04] PASS bm.dup_updates_title_only_keeps_desc
[22:48:41 #305] [P04] PASS bm.append_true
[22:48:41 #306] [P04] PASS bm.appended_last
[22:48:41 #307] [P04] PASS bm.remove_valid
[22:48:41 #308] [P04] PASS bm.remove_zero_invalid
[22:48:41 #309] [P04] PASS bm.remove_big_invalid
[22:48:41 #310] [P04] PASS st.save_ok
[22:48:41 #311] [P04] PASS st.load_ok
[22:48:41 #312] [P04] PASS st.roundtrip_bm9
[22:48:41 #313] [P04] PASS st.roundtrip_bm1
[22:48:41 #314] [P04] PASS st.roundtrip_hist_top
[22:48:41 #315] [P04] PASS st.roundtrip_settings
[22:48:41 #316] [P04] PASS st.save_empty_bm
[22:48:41 #317] [P04] PASS st.load_empty_bm
[22:48:41 #318] [P04] PASS st.empty_bm_falls_back_to_defaults
[22:48:41 #319] [P04] PASS st.empty_bm_default_google
[22:48:41 #320] [P04] PASS num.junk_fail
[22:48:41 #321] [P04] PASS num.empty_fail
[22:48:41 #322] [P04] PASS num.comma_fail
[22:48:41 #323] [P04] PASS num.ws_trimmed
[22:48:41 #324] [P04] PASS num.hex
[22:48:41 #325] [P04] PASS num.exponent
[22:48:41 #326] [P04] storage+cookiejar selftests done: 119 passed, 0 failed
[22:48:41 #327] [P05] task queued (queue=1)
[22:48:41 #328] [P05] PASS run.is_running_immediately
[22:48:41 #329] [P05] PASS run.progress_reset_immediately
[22:48:41 #330] [P05] PASS run.step_not_called_before_update
[22:48:41 #331] [P05] task done
[22:48:41 #332] [P05] gc drain (no-op in C)
[22:48:41 #333] [P05] PASS done.no_callback_when_null_onComplete
[22:48:41 #334] [P05] PASS done.queue_emptied_progress_forced_one
[22:48:41 #335] [P05] task queued (queue=1)
[22:48:41 #336] [P05] task done
[22:48:41 #337] [P05] gc drain (no-op in C)
[22:48:41 #338] [P05] PASS budget.first_yield_at_iter64
[22:48:41 #339] [P05] PASS budget.frames16_for_1000iters_at20ms
[22:48:41 #340] [P05] task queued (queue=1)
[22:48:41 #341] [P05] task done
[22:48:41 #342] [P05] gc drain (no-op in C)
[22:48:41 #343] [P05] PASS budget.frozen_clock_single_frame
[22:48:41 #344] [P05] PASS outside.never_yields
[22:48:41 #345] [P05] task queued (queue=1)
[22:48:41 #346] [P05] task error: Parse Error: boom
[22:48:41 #347] [P05] gc drain (no-op in C)
[22:48:41 #348] [P05] PASS err.onError_not_onComplete
[22:48:41 #349] [P05] PASS err.message_delivered_verbatim
[22:48:41 #350] [P05] PASS err.progress_keeps_task_report
[22:48:41 #351] [P05] task queued (queue=1)
[22:48:41 #352] [P05] task error: task error
[22:48:41 #353] [P05] gc drain (no-op in C)
[22:48:41 #354] [P05] PASS err.default_message
[22:48:41 #355] [P05] task queued (queue=1)
[22:48:41 #356] [P05] task queued (queue=2)
[22:48:41 #357] [P05] PASS fifo.two_queued
[22:48:41 #358] [P05] task done
[22:48:41 #359] [P05] gc drain (no-op in C)
[22:48:41 #360] [P05] PASS fifo.upd1_only_head_a
[22:48:41 #361] [P05] task done
[22:48:41 #362] [P05] gc drain (no-op in C)
[22:48:41 #363] [P05] PASS fifo.upd2_then_b
[22:48:41 #364] [P05] PASS fifo.upd3_idle
[22:48:41 #365] [P05] task queued (queue=1)
[22:48:41 #366] [P05] PASS prog.reset_by_run
[22:48:41 #367] [P05] PASS prog.neg_clamped
[22:48:41 #368] [P05] PASS prog.set03
[22:48:41 #369] [P05] PASS prog.regression_ignored
[22:48:41 #370] [P05] PASS prog.over_clamped
[22:48:41 #371] [P05] task done
[22:48:41 #372] [P05] gc drain (no-op in C)
[22:48:41 #373] [P05] PASS cancel.empty_queue_noop
[22:48:41 #374] [P05] task queued (queue=1)
[22:48:41 #375] [P05] PASS cancel.job_started_yielded
[22:48:41 #376] [P05] cancelAll dropped all tasks
[22:48:41 #377] [P05] PASS cancel.queue_cleared_progress_zeroed
[22:48:41 #378] [P05] PASS cancel.no_callbacks_fired
[22:48:41 #379] [P05] PASS cancel.ctx_freed
[22:48:41 #380] [P05] gc drain (no-op in C)
[22:48:41 #381] [P05] PASS cancel.post_cancel_idle_safe
[22:48:41 #382] [P05] task queued (queue=1)
[22:48:41 #383] [P05] task queued (queue=2)
[22:48:41 #384] [P05] PASS run.second_run_resets_progress
[22:48:41 #385] [P05] cancelAll dropped all tasks
[22:48:41 #386] [P05] task queued (queue=1)
[22:48:41 #387] [P05] task done
[22:48:41 #388] [P05] gc drain (no-op in C)
[22:48:41 #389] [P05] PASS free.on_complete_path
[22:48:41 #390] [P05] task queued (queue=1)
[22:48:41 #391] [P05] task error: task error
[22:48:41 #392] [P05] gc drain (no-op in C)
[22:48:41 #393] [P05] PASS free.on_error_path
[22:48:41 #394] [P05] task queued (queue=1)
[22:48:41 #395] [P05] task done
[22:48:41 #396] [P05] gc drain (no-op in C)
[22:48:41 #397] [P05] PASS yieldn.four_frames_then_done
[22:48:41 #398] [P05] gc drain (no-op in C)
[22:48:41 #399] [P05] PASS gc.external_schedule_safe
[22:48:41 #400] [P05] tasks selftests done: 33 passed, 0 failed
[22:48:41 #401] [P06] PASS cp1252.A41_raw_ascii
[22:48:41 #402] [P06] PASS cp1252.7f_stays_raw
[22:48:41 #403] [P06] PASS cp1252.80_is_euro
[22:48:41 #404] [P06] PASS cp1252.81_self_map_C281
[22:48:41 #405] [P06] PASS cp1252.92_right_quote
[22:48:41 #406] [P06] PASS cp1252.9c_oe_ligature
[22:48:41 #407] [P06] PASS cp1252.9f_Y_dieresis
[22:48:41 #408] [P06] PASS cp1252.a0_passthrough_C2A0
[22:48:41 #409] [P06] PASS cp1252.no_header_verbatim
[22:48:41 #410] [P06] PASS cp1252.e9_decodes_C3A9
[22:48:41 #411] [P06] PASS cp1252.ff_decodes_C3BF
[22:48:41 #412] [P06] PASS utf16le.bom_A
[22:48:41 #413] [P06] PASS utf16le.surrogate_pair_U10037
[22:48:41 #414] [P06] PASS utf16le.lone_high_consumes_next
[22:48:41 #415] [P06] PASS utf16be.euro_check
[22:48:41 #416] [P06] PASS utf8bom.stripped_hello
[22:48:41 #417] [P06] PASS hdr.utf8_verbatim_E9
[22:48:41 #418] [P06] PASS hdr.utf_8_alias_verbatim
[22:48:41 #419] [P06] PASS hdr.utf8mb4_passthrough
[22:48:41 #420] [P06] PASS hdr.ascii_verbatim
[22:48:41 #421] [P06] PASS hdr.usascii_passthrough
[22:48:41 #422] [P06] PASS hdr.quoted_value_fails_pattern
[22:48:41 #423] [P06] PASS hdr.missing_value_fails
[22:48:41 #424] [P06] PASS hdr.no_charset_verbatim
[22:48:41 #425] [P06] PASS hdr.Windows1252_decodes
[22:48:41 #426] [P06] PASS hdr.cp1252_decodes
[22:48:41 #427] [P06] PASS hdr.latin1_decodes
[22:48:41 #428] [P06] PASS hdr.iso88591_decodes
[22:48:41 #429] [P06] PASS hdr.iso8859_decodes
[22:48:41 #430] [P06] PASS hdr.shiftjis_besteffort
[22:48:41 #431] [P06] PASS hdr.eucjp_besteffort
[22:48:41 #432] [P06] PASS hdr.utf16le_nonbom_empty
[22:48:41 #433] [P06] PASS hdr.bare_utf16_not_dispatched
[22:48:41 #434] [P06] PASS meta.charset_simple_decodes
[22:48:41 #435] [P06] PASS meta.http_equiv_content_pattern
[22:48:41 #436] [P06] PASS meta.beyond1024_ignored
[22:48:41 #437] [P06] PASS prec.header_cp1252_beats_meta
[22:48:41 #438] [P06] PASS prec.header_utf8_allows_meta
[22:48:41 #439] [P06] PASS ent.fastpath_control_verbatim
[22:48:41 #440] [P06] PASS ent.named_basics
[22:48:41 #441] [P06] PASS ent.copy_reg_trade
[22:48:41 #442] [P06] PASS ent.deg_not_exact_spacing
[22:48:41 #443] [P06] PASS ent.frac12_never_matches
[22:48:41 #444] [P06] PASS ent.unknown_name_spaced
[22:48:41 #445] [P06] PASS ent.case_sensitive
[22:48:41 #446] [P06] PASS ent.missing_semicolon_raw
[22:48:41 #447] [P06] PASS dec.basic_nbsp_dashes
[22:48:41 #448] [P06] PASS dec.quote_family_ellipsis_bullet
[22:48:41 #449] [P06] PASS dec.math_table
[22:48:41 #450] [P06] PASS dec.range_edges
[22:48:41 #451] [P06] PASS dec.huge_number_space
[22:48:41 #452] [P06] PASS hex.basic_a0_dash
[22:48:41 #453] [P06] PASS hex.thin_spaces
[22:48:41 #454] [P06] PASS hex.lacks_201a_asymmetry
[22:48:41 #455] [P06] PASS dec.has_201a_quote
[22:48:41 #456] [P06] PASS clean.translit_accents
[22:48:41 #457] [P06] PASS clean.OE_thorn
[22:48:41 #458] [P06] PASS clean.caron_unmapped_space
[22:48:41 #459] [P06] PASS clean.euro_3byte_single_space
[22:48:41 #460] [P06] PASS clean.emoji_widens_per_byte
[22:48:41 #461] [P06] PASS clean.truncated_tail_single_space
[22:48:41 #462] [P06] PASS clean.nbsp_fixed_seq
[22:48:41 #463] [P06] PASS clean.emdash_fixed_seq
[22:48:41 #464] [P06] PASS clean.full_pipeline_mixed
[22:48:41 #465] [P06] PASS clean.high_absent_keeps_control
[22:48:41 #466] [P06] PASS encode.all_but_apostrophe
[22:48:41 #467] [P06] PASS encode.null_empty
[22:48:41 #468] [P05] task queued (queue=1)
[22:48:41 #469] [P05] task done
[22:48:41 #470] [P05] gc drain (no-op in C)
[22:48:41 #471] [P06] PASS task.decode_completes_one_frame
[22:48:41 #472] [P06] PASS task.decode_outlen
[22:48:41 #473] [P06] PASS task.decode_output
[22:48:41 #474] [P06] PASS norm.windows1252_alias
[22:48:41 #475] [P06] PASS norm.utf8_alias
[22:48:41 #476] [P06] PASS norm.null_safe
[22:48:41 #477] [P06] PASS degen.null_body_empty
[22:48:41 #478] [P06] PASS degen.decode_empty
[22:48:41 #479] [P06] encoding selftests done: 75 passed, 0 failed
[22:48:41 #480] [P07] PASS A.ret
[22:48:41 #481] [P07] PASS A.loading_after_get
[22:48:41 #482] [P07] PASS A.conn_args
[22:48:41 #483] [P07] PASS A.timeouts_ms_and_bufsize
[22:48:41 #484] [P07] PASS A.request_bytes_exact
[22:48:41 #485] [P07] PASS A.loading_after_success
[22:48:41 #486] [P07] PASS A2.conn_ssl_8443
[22:48:41 #487] [P07] PASS A2.cookie_request_bytes
[22:48:41 #488] [P07] PASS A3.default_port_suppressed
[22:48:41 #489] [P07] PASS C.jar_count_2
[22:48:41 #490] [P07] PASS C.cookie_header_roundtrip
[22:48:41 #491] [P07] PASS D.ret
[22:48:41 #492] [P07] PASS D.status
[22:48:41 #493] [P07] PASS D.bodylen_beyond_cl
[22:48:41 #494] [P07] PASS D.slice_to_end
[22:48:41 #495] [P07] PASS D.url
[22:48:41 #496] [P07] PASS E.no_success_midstream
[22:48:41 #497] [P07] PASS E.status
[22:48:41 #498] [P07] PASS E.decoded_body
[22:48:41 #499] [P07] PASS F.first_hop_closed
[22:48:41 #500] [P07] PASS F.hop2_conn
[22:48:41 #501] [P07] PASS F.relative_resolution
