=== PlutoBrowser crash log ===
[00:33:00 #80] [P02] PASS lpat.endpunct_true
[00:33:00 #81] [P02] PASS lpat.endpunct_false
[00:33:00 #82] [P02] PASS lpat.escape_dot
[00:33:00 #83] [P02] PASS lpat.escape_percent
[00:33:00 #84] [P02] PASS lpat.escape_dash_outside_set
[00:33:00 #85] [P02] PASS lpat.gsub_fn_hexdecode
[00:33:00 #86] [P02] PASS lpat.gsub_fn_encode
[00:33:00 #87] [P02] PASS lpat.find_init_offset
[00:33:00 #88] [P02] PASS lpat.find_plain
[00:33:00 #89] [P02] PASS lpat.find_plain_miss
[00:33:00 #90] [P02] PASS lpat.gsub_template_trim
[00:33:00 #91] [P02] PASS lpat.gsub_crlf
[00:33:00 #92] [P02] PASS lpat.gsub_count3
[00:33:00 #93] [P02] PASS lpat.gsub_empty_matches
[00:33:00 #94] [P02] PASS lpat.negclass_A
[00:33:00 #95] [P02] PASS lpat.negclass_done
[00:33:00 #96] [P02] PASS lpat.set_leading_bracket
[00:33:00 #97] [P02] PASS lpat.nul_subject_first
[00:33:00 #98] [P02] PASS lpat.nul_subject_second
[00:33:00 #99] [P02] PASS lpat.nul_subject_done
[00:33:00 #100] [P02] PASS lpat.position_capture
[00:33:00 #101] [P02] PASS lpat.balance
[00:33:00 #102] [P02] PASS lpat.frontier_THE
[00:33:00 #103] [P02] PASS lpat.frontier_quick
[00:33:00 #104] [P02] PASS lpat.frontier_fox
[00:33:00 #105] [P02] PASS lpat.frontier_done
[00:33:00 #106] [P02] PASS lpat.opt_without_u
[00:33:00 #107] [P02] PASS lpat.opt_with_u
[00:33:00 #108] [P02] PASS lpat.ip_anchor_ok
[00:33:00 #109] [P02] PASS lpat.ip_anchor_trailing_fail
[00:33:00 #110] ERROR: luapattern: malformed pattern (missing ])  ||  stack: src/util/luapattern.c:79
[00:33:00 #111] [P02] PASS lpat.malformed_set_err
[00:33:00 #112] [P02] PASS json.parse_fixture
[00:33:00 #113] [P02] PASS json.obj_string
[00:33:00 #114] [P02] PASS json.negative_int
[00:33:00 #115] [P02] PASS json.float
[00:33:00 #116] [P02] PASS json.exponent
[00:33:00 #117] [P02] PASS json.bool_true
[00:33:00 #118] [P02] PASS json.null_value
[00:33:00 #119] [P02] PASS json.absent_key
[00:33:00 #120] [P02] PASS json.arr_count
[00:33:00 #121] [P02] PASS json.arr_num
[00:33:00 #122] [P02] PASS json.arr_null_elem
[00:33:00 #123] [P02] PASS json.arr_nested_obj
[00:33:00 #124] [P02] PASS json.escapes_unicode_surrogate
[00:33:00 #125] [P02] PASS json.trailing_data_error
[00:33:00 #126] [P02] PASS json.bad_value_error
[00:33:00 #127] [P02] PASS json.unterminated_error
[00:33:00 #128] [P02] PASS json.roundtrip_parse
[00:33:00 #129] [P02] PASS json.roundtrip_stable
[00:33:00 #130] [P02] PASS json.roundtrip_arr_value
[00:33:00 #131] [P02] PASS json.roundtrip_nested_bool
[00:33:00 #132] [P02] PASS json.obj_set_replace
[00:33:00 #133] [P02] util selftests done: 128 passed, 0 failed
[00:33:00 #134] [P03] url selftests begin
[00:33:00 #135] [P03] PASS url.parse.empty
[00:33:00 #136] [P03] PASS url.parse.https_host
[00:33:00 #137] [P03] PASS url.parse.full
[00:33:00 #138] [P03] PASS url.parse.no_scheme
[00:33:00 #139] [P03] PASS url.parse.empty_host
[00:33:00 #140] [P03] PASS url.parse.ftp_custom_port
[00:33:00 #141] [P03] PASS url.parse.userinfo_quirk
[00:33:00 #142] [P03] PASS url.parse.colon_empty_port
[00:33:00 #143] [P03] PASS url.parse.port_zero
[00:33:00 #144] [P03] PASS url.parse.spaces_trimmed
[00:33:00 #145] [P03] PASS url.parse.about_blank
[00:33:00 #146] [P03] PASS url.parse.about_home
[00:33:00 #147] [P03] PASS url.parse.case_fold
[00:33:00 #148] [P03] PASS url.parse.ip_host
[00:33:00 #149] [P03] PASS url.parse.raw_trimmed
[00:33:00 #150] [P03] PASS url.parse.junk_port_ignored
[00:33:00 #151] [P03] PASS enc.plain
[00:33:00 #152] [P03] PASS enc.specials
[00:33:00 #153] [P03] PASS enc.unreserved_kept
[00:33:00 #154] [P03] PASS enc.plus_encoded
[00:33:00 #155] [P03] PASS enc.utf8
[00:33:00 #156] [P03] PASS enc.percent_literal
[00:33:00 #157] [P03] PASS enc.newline_crlf
[00:33:00 #158] [P03] PASS enc.empty
[00:33:00 #159] [P03] PASS dec.plus_space
[00:33:00 #160] [P03] PASS dec.pct_utf8
[00:33:00 #161] [P03] PASS dec.mixed
[00:33:00 #162] [P03] PASS dec.invalid_pct_kept
[00:33:00 #163] [P03] PASS dec.truncated_pct_kept
[00:33:00 #164] [P03] PASS dec.empty
[00:33:00 #165] [P03] PASS url.roundtrip
[00:33:00 #166] [P03] PASS isq.null_false
[00:33:00 #167] [P03] PASS isq.empty_false
[00:33:00 #168] [P03] PASS isq.spaces_query
[00:33:00 #169] [P03] PASS isq.dot_url
[00:33:00 #170] [P03] PASS isq.bare_word_query
[00:33:00 #171] [P03] PASS isq.leading_dot_query
[00:33:00 #172] [P03] PASS isq.trailing_dot_query
[00:33:00 #173] [P03] PASS isq.ip_url
[00:33:00 #174] [P03] PASS isq.localhost_url
[00:33:00 #175] [P03] PASS isq.localhost_suffix_url
[00:33:00 #176] [P03] PASS isq.https_url
[00:33:00 #177] [P03] PASS isq.about_url
[00:33:00 #178] [P03] PASS isq.file_url
[00:33:00 #179] [P03] PASS isq.spaces_only_is_query
[00:33:00 #180] [P03] PASS isq.upper_scheme_via_dot_rule
[00:33:00 #181] [P03] PASS isq.trimmed_before_dot_rule
[00:33:00 #182] [P03] PASS unwrap.ddg_uddg
[00:33:00 #183] [P03] PASS unwrap.non_ddg_false
[00:33:00 #184] [P03] PASS wrap.missing_uddg_false
[00:33:00 #185] [P03] PASS resolve.same_dir
[00:33:00 #186] [P03] PASS resolve.subdir
[00:33:00 #187] [P03] PASS resolve.root_rel
[00:33:00 #188] [P03] PASS resolve.protocol_relative
[00:33:00 #189] [P03] PASS resolve.anchor
[00:33:00 #190] [P03] PASS resolve.query_only
[00:33:00 #191] [P03] PASS resolve.custom_port_base
[00:33:00 #192] [P03] PASS resolve.anchor_keeps_query
[00:33:00 #193] [P03] PASS resolve.query_replaces
[00:33:00 #194] [P03] PASS resolve.dot_slash
[00:33:00 #195] [P03] PASS resolve.dotdot
[00:33:00 #196] [P03] PASS resolve.dotdot_clamped_root
[00:33:00 #197] [P03] PASS resolve.deep_beyond_root_dropped
[00:33:00 #198] [P03] PASS resolve.about_passthrough
[00:33:00 #199] [P03] PASS resolve.data_passthrough
[00:33:00 #200] [P03] PASS resolve.js_passthrough
[00:33:00 #201] [P03] PASS resolve.absolute_verbatim_case
[00:33:00 #202] [P03] PASS resolve.mailto_not_special
[00:33:00 #203] [P03] PASS resolve.empty_returns_base
[00:33:00 #204] [P03] PASS searchurl.ddg
[00:33:00 #205] [P03] url selftests done: 70 passed, 0 failed
[00:33:00 #206] [P04] storage+cookiejar selftests begin
[00:33:00 #207] [P04] PASS ts.epoch1970
[00:33:00 #208] [P04] PASS ts.bttf2015
[00:33:00 #209] [P04] PASS ts.leap2000feb29
[00:33:00 #210] [P04] PASS ts.neg1969
[00:33:00 #211] [P04] PASS ts.clamp_month0
[00:33:00 #212] [P04] PASS ts.clamp_month13
[00:33:00 #213] [P04] PASS ts.clamp_year_neg
[00:33:00 #214] [P04] PASS ts.clamp_day0
[00:33:00 #215] [P04] PASS ts.floor_frac
[00:33:00 #216] [P04] PASS ts.frac_hour
[00:33:00 #217] [P04] PASS ts.nil_hms_zeroed
[00:33:00 #218] [P04] PASS date.imf_fixdate
[00:33:00 #219] [P04] PASS date.rfc850_4digit
[00:33:00 #220] [P04] PASS date.rfc850_2digit
[00:33:00 #221] [P04] PASS date.rfc850_pivot69
[00:33:00 #222] [P04] PASS date.asctime_dblspace_nil
[00:33:00 #223] [P04] PASS date.asctime_single_space
[00:33:00 #224] [P04] PASS date.lowercase_month_nil
[00:33:00 #225] [P04] PASS date.garbage_nil
[00:33:00 #226] [P04] PASS date.trailing_junk_ok
[00:33:00 #227] [P04] PASS date.no_weekday_nil
[00:33:00 #228] [P04] PASS date.empty_nil
[00:33:00 #229] [P04] PASS sc01.basic
[00:33:00 #230] [P04] PASS sc02.attrs
[00:33:00 #231] [P04] PASS sc03.domain_dot
[00:33:00 #232] [P04] PASS sc04.domain_exact
[00:33:00 #233] [P04] PASS sc05.domain_suffix
[00:33:00 #234] [P04] PASS sc06.domain_localhost
[00:33:00 #235] [P04] PASS sc07.domain_foreign_reject
[00:33:00 #236] [P04] PASS sc08.domain_undotted_reject
[00:33:00 #237] [P04] PASS sc09.path_noslash
[00:33:00 #238] [P04] PASS sc10.samesite_lax
[00:33:00 #239] [P04] PASS sc11.samesite_weird_ignored
[00:33:00 #240] [P04] PASS sc12.maxage_future
[00:33:00 #241] [P04] PASS sc13.maxage_zero_del
[00:33:00 #242] [P04] PASS sc14.maxage_negative_del
[00:33:00 #243] [P04] PASS sc15.maxage_junk_ignored
[00:33:00 #244] [P04] PASS sc16.expires_imf
[00:33:00 #245] [P04] PASS sc17.expires_asctime
[00:33:00 #246] [P04] PASS sc18.expires_garbage_ignored
[00:33:00 #247] [P04] PASS sc19.expires_then_maxage_wins
[00:33:00 #248] [P04] PASS sc20.maxage_then_expires_skipped
[00:33:00 #249] [P04] PASS rej.space_in_pair
[00:33:00 #250] [P04] PASS rej.bad_name
[00:33:00 #251] [P04] PASS rej.no_name
[00:33:00 #252] [P04] PASS rej.quote_in_value
[00:33:00 #253] [P04] PASS rej.comma_in_value
[00:33:00 #254] [P04] PASS rej.no_equals
[00:33:00 #255] [P04] PASS sc27.empty_value_ok
[00:33:00 #256] [P04] PASS sc32.dollar_name_ok
[00:33:00 #257] [P04] PASS sc33.empty_attrs_skipped
[00:33:00 #258] [P04] PASS rej.empty_host_raw
[00:33:00 #259] [P04] PASS rej.null_host
[00:33:00 #260] [P04] PASS rej.null_raw
[00:33:00 #261] [P04] PASS rej.ws_only_raw
[00:33:00 #262] [P04] PASS hdr.two_cookies
[00:33:00 #263] [P04] PASS hdr.replace_moves_end
[00:33:00 #264] [P04] PASS store.replace_count
[00:33:00 #265] [P04] PASS hdr.after_delete
[00:33:00 #266] [P04] PASS store.delete_count
[00:33:00 #267] [P04] PASS hdr.domain_cookie
[00:33:00 #268] [P04] PASS hdr.cross_host_isolated
[00:33:00 #269] [P04] PASS store.domain_count
[00:33:00 #270] [P04] PASS hdr.secure_blocked_http
[00:33:00 #271] [P04] PASS hdr.secure_allowed_https
[00:33:00 #272] [P04] PASS store.secure_count
[00:33:00 #273] [P04] PASS hdr.path_prefix_no
[00:33:00 #274] [P04] PASS hdr.path_exact_yes
[00:33:00 #275] [P04] PASS hdr.path_subdir_yes
[00:33:00 #276] [P04] PASS hdr.path_boundary_no
[00:33:00 #277] [P04] PASS store.docs_count
[00:33:01 #278] [P04] PASS cap.count300
[00:33:01 #279] [P04] PASS cap.first_evicted_to_c6
[00:33:01 #280] [P04] PASS cap.last_is_c305
[00:33:01 #281] [P04] PASS cap.future_expires_stored_evicts
[00:33:01 #282] [P04] PASS clear.zeroes
[00:33:01 #283] [P04] PASS exp.stored
[00:33:01 #284] [P04] PASS exp.alive_before
[00:33:01 #285] [P04] PASS exp.pruned_after
[00:33:01 #286] [P04] PASS exp.list_empty_after_prune
[00:33:01 #287] [P04] PASS st.defaults_bm9
[00:33:01 #288] [P04] PASS st.default_bm1_fields
[00:33:01 #289] [P04] PASS st.default_bm8_title
[00:33:01 #290] [P04] PASS st.default_settings
[00:33:01 #291] [P04] PASS hist.about_and_empty_skipped
[00:33:01 #292] [P04] PASS hist.two_added
[00:33:01 #293] [P04] PASS hist.insert_front_order
[00:33:01 #294] [P04] PASS hist.time_hhmm
[00:33:01 #295] [P04] PASS hist.dedup_count
[00:33:01 #296] [P04] PASS hist.dedup_moves_front_title_defaults_url
[00:33:01 #297] [P04] PASS hist.cap50
[00:33:01 #298] [P04] PASS hist.cap_newest_first
[00:33:01 #299] [P04] PASS hist.cap_oldest_evicted_fill1to5_gone
[00:33:01 #300] [P04] PASS bm.is_true
[00:33:01 #301] [P04] PASS bm.is_false
[00:33:01 #302] [P04] PASS bm.add_empty_rejected
[00:33:01 #303] [P04] PASS bm.dup_returns_true
[00:33:01 #304] [P04] PASS bm.dup_updates_title_only_keeps_desc
[00:33:01 #305] [P04] PASS bm.append_true
[00:33:01 #306] [P04] PASS bm.appended_last
[00:33:01 #307] [P04] PASS bm.remove_valid
[00:33:01 #308] [P04] PASS bm.remove_zero_invalid
[00:33:01 #309] [P04] PASS bm.remove_big_invalid
[00:33:01 #310] [P04] PASS st.save_ok
[00:33:01 #311] [P04] PASS st.load_ok
[00:33:01 #312] [P04] PASS st.roundtrip_bm9
[00:33:01 #313] [P04] PASS st.roundtrip_bm1
[00:33:01 #314] [P04] PASS st.roundtrip_hist_top
[00:33:01 #315] [P04] PASS st.roundtrip_settings
[00:33:01 #316] [P04] PASS st.save_empty_bm
[00:33:01 #317] [P04] PASS st.load_empty_bm
[00:33:01 #318] [P04] PASS st.empty_bm_falls_back_to_defaults
[00:33:01 #319] [P04] PASS st.empty_bm_default_google
[00:33:01 #320] [P04] PASS num.junk_fail
[00:33:01 #321] [P04] PASS num.empty_fail
[00:33:01 #322] [P04] PASS num.comma_fail
[00:33:01 #323] [P04] PASS num.ws_trimmed
[00:33:01 #324] [P04] PASS num.hex
[00:33:01 #325] [P04] PASS num.exponent
[00:33:01 #326] [P04] storage+cookiejar selftests done: 119 passed, 0 failed
[00:33:01 #327] [P05] task queued (queue=1)
[00:33:01 #328] [P05] PASS run.is_running_immediately
[00:33:01 #329] [P05] PASS run.progress_reset_immediately
[00:33:01 #330] [P05] PASS run.step_not_called_before_update
[00:33:01 #331] [P05] task done
[00:33:01 #332] [P05] gc drain (no-op in C)
[00:33:01 #333] [P05] PASS done.no_callback_when_null_onComplete
[00:33:01 #334] [P05] PASS done.queue_emptied_progress_forced_one
[00:33:01 #335] [P05] task queued (queue=1)
[00:33:01 #336] [P05] task done
[00:33:01 #337] [P05] gc drain (no-op in C)
[00:33:01 #338] [P05] PASS budget.first_yield_at_iter64
[00:33:01 #339] [P05] PASS budget.frames16_for_1000iters_at20ms
[00:33:01 #340] [P05] task queued (queue=1)
[00:33:01 #341] [P05] task done
[00:33:01 #342] [P05] gc drain (no-op in C)
[00:33:01 #343] [P05] PASS budget.frozen_clock_single_frame
[00:33:01 #344] [P05] PASS outside.never_yields
[00:33:01 #345] [P05] task queued (queue=1)
[00:33:01 #346] [P05] task error: Parse Error: boom
[00:33:01 #347] [P05] gc drain (no-op in C)
[00:33:01 #348] [P05] PASS err.onError_not_onComplete
[00:33:01 #349] [P05] PASS err.message_delivered_verbatim
[00:33:01 #350] [P05] PASS err.progress_keeps_task_report
[00:33:01 #351] [P05] task queued (queue=1)
[00:33:01 #352] [P05] task error: task error
[00:33:01 #353] [P05] gc drain (no-op in C)
[00:33:01 #354] [P05] PASS err.default_message
[00:33:01 #355] [P05] task queued (queue=1)
[00:33:01 #356] [P05] task queued (queue=2)
[00:33:01 #357] [P05] PASS fifo.two_queued
[00:33:01 #358] [P05] task done
[00:33:01 #359] [P05] gc drain (no-op in C)
[00:33:01 #360] [P05] PASS fifo.upd1_only_head_a
[00:33:01 #361] [P05] task done
[00:33:01 #362] [P05] gc drain (no-op in C)
[00:33:01 #363] [P05] PASS fifo.upd2_then_b
[00:33:01 #364] [P05] PASS fifo.upd3_idle
[00:33:01 #365] [P05] task queued (queue=1)
[00:33:01 #366] [P05] PASS prog.reset_by_run
[00:33:01 #367] [P05] PASS prog.neg_clamped
[00:33:01 #368] [P05] PASS prog.set03
[00:33:01 #369] [P05] PASS prog.regression_ignored
[00:33:01 #370] [P05] PASS prog.over_clamped
[00:33:01 #371] [P05] task done
[00:33:01 #372] [P05] gc drain (no-op in C)
[00:33:01 #373] [P05] PASS cancel.empty_queue_noop
[00:33:01 #374] [P05] task queued (queue=1)
[00:33:01 #375] [P05] PASS cancel.job_started_yielded
[00:33:01 #376] [P05] cancelAll dropped all tasks
[00:33:01 #377] [P05] PASS cancel.queue_cleared_progress_zeroed
[00:33:01 #378] [P05] PASS cancel.no_callbacks_fired
[00:33:01 #379] [P05] PASS cancel.ctx_freed
[00:33:01 #380] [P05] gc drain (no-op in C)
[00:33:01 #381] [P05] PASS cancel.post_cancel_idle_safe
[00:33:01 #382] [P05] task queued (queue=1)
[00:33:01 #383] [P05] task queued (queue=2)
[00:33:01 #384] [P05] PASS run.second_run_resets_progress
[00:33:01 #385] [P05] cancelAll dropped all tasks
[00:33:01 #386] [P05] task queued (queue=1)
[00:33:01 #387] [P05] task done
[00:33:01 #388] [P05] gc drain (no-op in C)
[00:33:01 #389] [P05] PASS free.on_complete_path
[00:33:01 #390] [P05] task queued (queue=1)
[00:33:01 #391] [P05] task error: task error
[00:33:01 #392] [P05] gc drain (no-op in C)
[00:33:01 #393] [P05] PASS free.on_error_path
[00:33:01 #394] [P05] task queued (queue=1)
[00:33:01 #395] [P05] task done
[00:33:01 #396] [P05] gc drain (no-op in C)
[00:33:01 #397] [P05] PASS yieldn.four_frames_then_done
[00:33:01 #398] [P05] gc drain (no-op in C)
[00:33:01 #399] [P05] PASS gc.external_schedule_safe
[00:33:01 #400] [P05] tasks selftests done: 33 passed, 0 failed
[00:33:01 #401] [P06] PASS cp1252.A41_raw_ascii
[00:33:01 #402] [P06] PASS cp1252.7f_stays_raw
[00:33:01 #403] [P06] PASS cp1252.80_is_euro
[00:33:01 #404] [P06] PASS cp1252.81_self_map_C281
[00:33:01 #405] [P06] PASS cp1252.92_right_quote
[00:33:01 #406] [P06] PASS cp1252.9c_oe_ligature
[00:33:01 #407] [P06] PASS cp1252.9f_Y_dieresis
[00:33:01 #408] [P06] PASS cp1252.a0_passthrough_C2A0
[00:33:01 #409] [P06] PASS cp1252.no_header_verbatim
[00:33:01 #410] [P06] PASS cp1252.e9_decodes_C3A9
[00:33:01 #411] [P06] PASS cp1252.ff_decodes_C3BF
[00:33:01 #412] [P06] PASS utf16le.bom_A
[00:33:01 #413] [P06] PASS utf16le.surrogate_pair_U10037
[00:33:01 #414] [P06] PASS utf16le.lone_high_consumes_next
[00:33:01 #415] [P06] PASS utf16be.euro_check
[00:33:01 #416] [P06] PASS utf8bom.stripped_hello
[00:33:01 #417] [P06] PASS hdr.utf8_verbatim_E9
[00:33:01 #418] [P06] PASS hdr.utf_8_alias_verbatim
[00:33:01 #419] [P06] PASS hdr.utf8mb4_passthrough
[00:33:01 #420] [P06] PASS hdr.ascii_verbatim
[00:33:01 #421] [P06] PASS hdr.usascii_passthrough
[00:33:01 #422] [P06] PASS hdr.quoted_value_fails_pattern
[00:33:01 #423] [P06] PASS hdr.missing_value_fails
[00:33:01 #424] [P06] PASS hdr.no_charset_verbatim
[00:33:01 #425] [P06] PASS hdr.Windows1252_decodes
[00:33:01 #426] [P06] PASS hdr.cp1252_decodes
[00:33:01 #427] [P06] PASS hdr.latin1_decodes
[00:33:01 #428] [P06] PASS hdr.iso88591_decodes
[00:33:01 #429] [P06] PASS hdr.iso8859_decodes
[00:33:01 #430] [P06] PASS hdr.shiftjis_besteffort
[00:33:01 #431] [P06] PASS hdr.eucjp_besteffort
[00:33:01 #432] [P06] PASS hdr.utf16le_nonbom_empty
[00:33:01 #433] [P06] PASS hdr.bare_utf16_not_dispatched
[00:33:01 #434] [P06] PASS meta.charset_simple_decodes
[00:33:01 #435] [P06] PASS meta.http_equiv_content_pattern
[00:33:01 #436] [P06] PASS meta.beyond1024_ignored
[00:33:01 #437] [P06] PASS prec.header_cp1252_beats_meta
[00:33:01 #438] [P06] PASS prec.header_utf8_allows_meta
[00:33:01 #439] [P06] PASS ent.fastpath_control_verbatim
[00:33:01 #440] [P06] PASS ent.named_basics
[00:33:01 #441] [P06] PASS ent.copy_reg_trade
[00:33:01 #442] [P06] PASS ent.deg_not_exact_spacing
[00:33:01 #443] [P06] PASS ent.frac12_never_matches
[00:33:01 #444] [P06] PASS ent.unknown_name_spaced
[00:33:01 #445] [P06] PASS ent.case_sensitive
[00:33:01 #446] [P06] PASS ent.missing_semicolon_raw
[00:33:01 #447] [P06] PASS dec.basic_nbsp_dashes
[00:33:01 #448] [P06] PASS dec.quote_family_ellipsis_bullet
[00:33:01 #449] [P06] PASS dec.math_table
[00:33:01 #450] [P06] PASS dec.range_edges
[00:33:01 #451] [P06] PASS dec.huge_number_space
[00:33:01 #452] [P06] PASS hex.basic_a0_dash
[00:33:01 #453] [P06] PASS hex.thin_spaces
[00:33:01 #454] [P06] PASS hex.lacks_201a_asymmetry
[00:33:01 #455] [P06] PASS dec.has_201a_quote
[00:33:01 #456] [P06] PASS clean.translit_accents
[00:33:01 #457] [P06] PASS clean.OE_thorn
[00:33:01 #458] [P06] PASS clean.caron_unmapped_space
[00:33:01 #459] [P06] PASS clean.euro_3byte_single_space
[00:33:01 #460] [P06] PASS clean.emoji_widens_per_byte
[00:33:01 #461] [P06] PASS clean.truncated_tail_single_space
[00:33:01 #462] [P06] PASS clean.nbsp_fixed_seq
[00:33:01 #463] [P06] PASS clean.emdash_fixed_seq
[00:33:01 #464] [P06] PASS clean.full_pipeline_mixed
[00:33:01 #465] [P06] PASS clean.high_absent_keeps_control
[00:33:01 #466] [P06] PASS encode.all_but_apostrophe
[00:33:01 #467] [P06] PASS encode.null_empty
[00:33:01 #468] [P05] task queued (queue=1)
[00:33:01 #469] [P05] task done
[00:33:01 #470] [P05] gc drain (no-op in C)
[00:33:01 #471] [P06] PASS task.decode_completes_one_frame
[00:33:01 #472] [P06] PASS task.decode_outlen
[00:33:01 #473] [P06] PASS task.decode_output
[00:33:01 #474] [P06] PASS norm.windows1252_alias
[00:33:01 #475] [P06] PASS norm.utf8_alias
[00:33:01 #476] [P06] PASS norm.null_safe
[00:33:01 #477] [P06] PASS degen.null_body_empty
[00:33:01 #478] [P06] PASS degen.decode_empty
[00:33:01 #479] [P06] encoding selftests done: 75 passed, 0 failed
[00:33:01 #480] [P07] PASS A.ret
[00:33:01 #481] [P07] PASS A.loading_after_get
[00:33:01 #482] [P07] PASS A.conn_args
[00:33:01 #483] [P07] PASS A.timeouts_ms_and_bufsize
[00:33:01 #484] [P07] PASS A.request_bytes_exact
[00:33:01 #485] [P07] PASS A.loading_after_success
[00:33:01 #486] [P07] PASS A2.conn_ssl_8443
[00:33:01 #487] [P07] PASS A2.cookie_request_bytes
[00:33:01 #488] [P07] PASS A3.default_port_suppressed
[00:33:01 #489] [P07] PASS C.jar_count_2
[00:33:01 #490] [P07] PASS C.cookie_header_roundtrip
[00:33:01 #491] [P07] PASS D.ret
[00:33:01 #492] [P07] PASS D.status
[00:33:01 #493] [P07] PASS D.bodylen_beyond_cl
[00:33:01 #494] [P07] PASS D.slice_to_end
[00:33:01 #495] [P07] PASS D.url
[00:33:01 #496] [P07] PASS E.no_success_midstream
[00:33:01 #497] [P07] PASS E.status
[00:33:01 #498] [P07] PASS E.decoded_body
[00:33:01 #499] [P07] PASS F.first_hop_closed
[00:33:01 #500] [P07] PASS F.hop2_conn
[00:33:01 #501] [P07] PASS F.relative_resolution
